SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,DESCRIZIONECOMUNE,CAP,INDIRIZZO,DESCRIZIONEFARMACIA,LATITUDINE,LONGITUDINE,PARTITAIVA
PA,PALERMO,PALERMO,90144,"Via Simone Cuccia, 13/15",Giardina Anna,38.14005048,13.34387603,4718340823
PA,PALERMO,PALERMO,90123,"Corso dei Mille, 528/A",FRISCIA IRENE,38.13022074,13.33094987,4713460824
PA,PALERMO,PALERMO,90144,"Via Giuseppe Giusti, 8",ANTICA FARMACIA GIUSTI,38.13780343,13.34567147,0
PA,PALERMO,TERRASINI,90049,"Piazza Duomo, 22",RICCIO A. & SCIASCIA G. SNC,38.1523179,13.0836901,4744480825
PA,PALERMO,BAGHERIA,90011,"Corso Umberto I, 61",MANCUSO SERGIO,38.07619955,13.49707364,4763280825
PA,PALERMO,ALTOFONTE,90030,"Piazza Falcone Borsellino Magistrati, 1",Farmacia Lo Nigro Sas Di Lo Nigro Dorotea Maria Lucia,38.03338035,13.31945695,6337730821
PA,PALERMO,PALERMO,90135,"Via Pitr , 3",MARGIOTTA SALVATORE,38.13022074,13.33094987,4755080829
PA,PALERMO,PALERMO,90122,"Via Xxvii Maggio, 32",Simonetti Antonio,38.09637162,13.40416224,4761340829
PA,PALERMO,MONREALE,90046,"Via Roma, 6",Glorioso Alessandra,38.08112495,13.2893929,2100250824
PA,PALERMO,PALERMO,90133,"Via SERRADIFALCO, 133/A",SCIASCIA MARCO,38.1313676,13.18377036,4766800827
PA,PALERMO,ALTAVILLA MILICIA,90010,"Via San Giuseppe, 127",Gentile Gioacchino,38.0415037,13.5476031,1548220829
PA,PALERMO,PIANA DEGLI ALBANESI,90037,"Via Kastriota, 54",SCHIRO' EREDI GIACOMO,37.96162768,13.31084167,4858430822
PA,PALERMO,PALERMO,90123,"Corso Dei Mille, 665",D'Angelo Snc,38.10773708,13.37188681,4870330828
PA,PALERMO,CEFALU',90015,"Corso Ruggero, 144",Cirincione Snc,38.03858354,14.02202032,4860850827
PA,PALERMO,PALERMO,90124,"Viale Regione Siciliana, 4325",LA NUOVA FARMACIA SNC,38.13022074,13.33094987,4867550826
PA,PALERMO,MEZZOJUSO,90030,"Piazza Umberto I, 16",839 DEL DR LO BRUTTO VITTORIO,37.86391608,13.47524906,4775720826
PA,PALERMO,PRIZZI,90038,"Piazza San Francesco, 10",Gristina Snc,37.7221352,13.42825,4817570825
PA,PALERMO,PALERMO,90144,"Via Aspromonte, 95/97",Farmacia Linfa S.r.l.,38.14108891,13.33192187,10036670965
PA,PALERMO,TERMINI IMERESE,90018,"Corso Umberto e Margherita, 47",COLLURAFICI & LA DUCA SNC,37.98419796,13.69866463,0
PA,PALERMO,PALERMO,90135,"Via Mogadiscio, 18",RUFFINO SNC,38.1251728,13.3085936,4784630826
PA,PALERMO,PETRALIA SOTTANA,90027,"Corso P. Agliata, 156",Abbate Sas,37.8074591,14.0928074,4791760822
PA,PALERMO,PALERMO,90146,"Viale Strasburgo, 202",Strasburgo Snc,38.16373565,13.3196278,4895960823
PA,PALERMO,PALERMO,90136,"Via Francesco Baracca, 20",FARMACIA GUARISCO GIUSEPPINA E C S.N.C.,38.13022074,13.33094987,4904940824
PA,PALERMO,GIULIANA,90030,"Via Roma, 8",BUSCAGLIA GIUSEPPE,37.6704719,13.238078,0
PA,PALERMO,PALERMO,90144,"Via Schiuti, 77/h",San Michele Snc Di Pipi E. E D'Alessandro D.,38.13022074,13.33094987,5255600826
PA,PALERMO,PALERMO,90144,"Via Riccardo Zandonai, 12",PELAGONIA SNC DI SCIAME' A. E GIORNADINO S.,38.13374214,13.33913915,5282230829
PA,PALERMO,PALERMO,90135,"Via Tasca Lanza, 106",Villa Serena Snc Dr.i Francesco Paolo E Marcello Argento,38.10779864,13.32977918,4894230822
PA,PALERMO,PALERMO,90123,"Via Pecori Giraldi, 42",LO NANO LUCIANA,38.10003776,13.39371052,4994550822
PA,PALERMO,SANTA CRISTINA GELA,90030,"Via Roma, 13",Santa Cristina Snc,37.984428,13.3292162,4558830826
PA,PALERMO,CORLEONE,90034,"Via Roma, 1",BINENTI ROSA,37.79949612,13.31669517,1559070360
PA,PALERMO,BELMONTE MEZZAGNO,90031,"Via Aldo Moro, 85",FARAONE SNC,38.0456554,13.3946429,4964850822
PA,PALERMO,PARTINICO,90047,"Via P.pe Amedeo, 18",FERRO SNC DR.I  ANTONIO E MARIO FERRO,38.02529476,13.06366578,4916780820
PA,PALERMO,PALERMO,90141,"Piazza Castelnuovo, 21",Del Centro Snc Dr.sse Colluva' A.m. E Lombardo B.m.,38.12451033,13.35525124,4965840822
PA,PALERMO,PALERMO,90142,"Via Mariano Stabile, 177",Inglese Sas,38.12315367,13.35830491,5855020821
PA,PALERMO,PALERMO,90125,"Via Dell'Ermellino, 28",Ruggeri Snc Delle Dr.sse Letizia E Maria Teresa Ruggeri,38.08680374,13.36308032,4916470828
PA,PALERMO,CERDA,90010,"Via L. Principale, 17",MESSINA GIOVANNI SALVATORE,37.89396817,13.82317541,5021690820
PA,PALERMO,BAGHERIA,90011,"Corso Baldassare Scaduto, 135",Farmacia Scaduto Di Scaduto Nunzio S.a.s.,38.07619955,13.49707364,5016370826
PA,PALERMO,PALERMO,90129,"Via Rocco Jemma, 54",PALERMO MARIO,38.10337992,13.36538557,0
PA,PALERMO,CAPACI,90040,"Piazza A. Cataldo, 10",Romano Urania Maria,38.171383,13.239295,5046830823
PA,PALERMO,PALERMO,90133,"Via Maqueda, 49",Tortorici Snc,38.11842052,13.35968901,4144010826
PA,PALERMO,PALERMO,90128,"Via G. Roccella, 251",CALI' ROBERTO,38.13022074,13.33094987,5085080827
PA,PALERMO,PALERMO,90141,"Piazza Giovanni Amendola, 14",AMENDOLA SNC,38.12203822,13.35165405,6174130820
PA,PALERMO,TERMINI IMERESE,90018,"Via Vittorio Emanuele, 125",EREDI CURRERI ANTONINO,37.95990094,13.7408497,5386590821
PA,PALERMO,CAMPOREALE,90043,"Via delle Rose, 20",DELLE ROSE - BRUNO MARCELLO,37.88661269,13.0999001,5070320824
PA,PALERMO,PARTINICO,90047,"Corso dei Mille, 262",RANDAZZO ALESSIA E ROSAMARIA SNC,38.02529476,13.06366578,5087710827
PA,PALERMO,PALERMO,90144,"Viale delle Alpi, 7/c",MANCUSO FRANCESCO,38.07680789,13.43784568,5099120825
PA,PALERMO,PALERMO,90133,"Via Roma, 1",Della Stazione Centrale Snc,38.1313676,13.18377036,5068370823
PA,PALERMO,CASTELBUONO,90013,"Corso Vittorio Emanuele, 56",FARMACIA VIRGILIO DI GIUSEPPE E NICOLA VIRGILIO SNC,37.92997,14.089226,2760220836
PA,PALERMO,GANGI,90024,"Via F.g. Vitale, 91",Brucato Di Brucato Maria & C. Snc,37.7966504,14.2059064,4032280820
PA,PALERMO,PALERMO,90134,"Piazza Beati Paoli, 6",SALEM A. E SALEM R. SNC,38.116655,13.3554633,5111950829
PA,PALERMO,PALERMO,90143,"Via Monte San Calogero, 21",VETRO DOMENICO,38.15214767,13.32659119,5108660829
PA,PALERMO,PALERMO,90141,"Via Marchese Ugo, 82",LO CASTO MARINA,38.13175278,13.35044352,5107200825
PA,PALERMO,PALERMO,90142,"Via Bordonaro, 22",SPATARO ROSARIO DANIELE,38.16546644,13.36820306,2019170832
PA,PALERMO,PALERMO,90127,"Via Oreto, 208",DI FIGLIA DANIELA,38.09502994,13.37495876,5149090820
PA,PALERMO,PALERMO,90124,"Via Ciaculli, 130/A",EREDI RAIATA TOMMASO,38.0719556,13.41360837,5155570822
AG,AGRIGENTO,LAMPEDUSA E LINOSA,92010,"Via Vittorio Alfieri, 11",Di Stefano Grazia,35.50306076,12.61486082,15510
AG,AGRIGENTO,LAMPEDUSA E LINOSA,92010,"Via Vittorio Emanuele, 35",Farmacia delle Pelagie & C. sas,35.50306076,12.61486082,2708470840
RG,RAGUSA,VITTORIA,97019,"Via Cavour, 230/a",SPITERI DOTT.SSA CONSOLATA MARIA,36.95499245,14.5295373,1871970859
RG,RAGUSA,RAGUSA,97100,"Viale Dei Platani, 112",Antoci  Di Antoci Carlo,36.91776232,14.71396068,1433250881
RG,RAGUSA,ISPICA,97014,"Via Corso Umberto, 86",farmacia aquiletta denaro srl,36.78614108,14.90657614,1724750888
RG,RAGUSA,GIARRATANA,97010,"Via Andrea Costa, 23",LAURETTA FRANCESCO,37.06331114,14.80427154,69540888
RG,RAGUSA,SCICLI,97018,"Piazza Busacca, 7",DEL POPOLO DI FERRO P. E FERRO E. SNC,36.7765799,14.69785596,1586750885
RG,RAGUSA,POZZALLO,97016,"Via Giardina, 4",COSTA GIUSEPPE,36.7388349,14.85821744,7090889
RG,RAGUSA,COMISO,97013,"Corso Vittorio Emanuele, 178",ADAMO DEL DOTT. SALVO ANTONIO FERDINANDO,36.94613985,14.60941375,1375190889
RG,RAGUSA,MODICA,97015,"Corso Umberto I, 53",FLORIDIA DI ANTONIO E MAURIZIO FLORIDIA SNC,36.85389858,14.82264719,933800880
RG,RAGUSA,ISPICA,97014,"Via XX Settembre, 12",GERRATANA DI EMMOLO ANDREA FAUSTO,36.75928447,14.93280987,1406510881
RG,RAGUSA,RAGUSA,97100,"Via Corso Italia, 303",Farmacia Giampiccolo srl,36.87230351,14.76119524,1699100887
RG,RAGUSA,COMISO,97013,"Via Xxv Luglio, 361",Albani Gaetano,36.96394265,14.59410392,1585360884
RG,RAGUSA,MODICA,97015,"Via Fontana, 509",IACONINOTO S.N.C.,36.86644304,14.76550879,1504510882
RG,RAGUSA,RAGUSA,97100,"Via Giosue` Carducci, 107",GUCCIONE DI GUCCIONE GIUSEPPE & LUCA SNC,37.02260221,14.49308763,1324830882
RG,RAGUSA,VITTORIA,97019,"Via Napoli, 106",IACONO IVANA,36.95692426,14.49619784,1342790886
RG,RAGUSA,COMISO,97013,"Via San Biagio, 23",IGNACCOLO DELLA D.SSA PUGLISI SERAFINA,36.96394265,14.59410392,21550884
RG,RAGUSA,CHIARAMONTE GULFI,97012,"Via Montesano, 5",Incardona Luigi,37.04452765,14.65411532,283130888
RG,RAGUSA,VITTORIA,97019,"Via Garibaldi, 465",Emaia Di Cali' Maria Rita E Paolo Snc,36.95692426,14.49619784,1473360889
RG,RAGUSA,POZZALLO,97016,"Via Via Nino Bixio, 15",FARMACIA EREDI DI LOSI LUIGI DI BELLINO MARIA ANNA E C. S.N.C.,36.7267655,14.8446816,1780920888
RG,RAGUSA,VITTORIA,97019,"Via Giuseppe Garibaldi, 240",MANGIONE SAS DI MANGIONE GIOVANNI & C.,36.94967601,14.53655141,1237810880
RG,RAGUSA,RAGUSA,97100,"Via Archimede, 228",SCIVERES MARIA CONCETTA,36.7593625,14.64665942,1330120880
RG,RAGUSA,COMISO,97013,"Via Ho Chi Min, 14/E",NOTO GIUSEPPE,36.9514715,14.6031436,1148250887
RG,RAGUSA,RAGUSA,97100,"Viale Europa, 300",CROCE VERDE D.SA SORTINO CONCETTA,36.95407098,14.59965651,54840889
RG,RAGUSA,SCICLI,97018,"Corso Garibaldi, 67",Pacetto Del Dott. Antonio Platania,36.7765799,14.69785596,1523870887
RG,RAGUSA,SANTA CROCE CAMERINA,97017,"Via C. Colombo, 4",SCHEMBARI SALVATORE,36.8208896,14.52133542,64050883
RG,RAGUSA,MODICA,97015,"Piazza Rizzone, 38",MANTEGNA PIETRO,36.85389858,14.82264719,1524590880
RG,RAGUSA,MODICA,97015,"Via Sacro Cuore, 85",SCHIAVO LENA DEL DR. FRANCESCO & C. SNC,36.83694198,14.76051652,1536780883
RG,RAGUSA,RAGUSA,97100,"Via Psaumida,38",BASILE SNC DI LAURA BASILE & C.,36.9078049,14.71680825,1335180889
RG,RAGUSA,CHIARAMONTE GULFI,97012,"Via Majorana, 6",Tavormina Girolamo,37.04452765,14.65411532,407530880
RG,RAGUSA,RAGUSA,97100,"Viale delle Americhe, 73",MATARAZZO BIAGIO & FIGLI SNC,36.93835351,14.65834149,1495080887
RG,RAGUSA,RAGUSA,97100,"Corso Vittorio Veneto, 756",OCCHIPINTI AMATO ROCCO,36.92728984,14.71496673,64090889
RG,RAGUSA,MODICA,97015,Via Risorgimento 219,RIZZONE GIOVANNI,36.84175496,14.77358112,85260883
RG,RAGUSA,RAGUSA,97100,"Via Orfanotrofio, 21",Ottaviano Concetta,36.9269788,14.74443693,135810885
RG,RAGUSA,VITTORIA,97019,"Via Cavour, 292",DE PASQUALE DI DE PASQUALE GIOVANNI & C. SNC,36.95499245,14.5295373,1573010889
RG,RAGUSA,RAGUSA,97010,"Via Dandolo, 13",SCHEMBARI DR.GIORGIO E LUCIO RIUNITE SNC,36.90707175,14.66410005,1447260884
RG,RAGUSA,RAGUSA,97100,"Corso Italia, 228",ECCE HOMO DI NOTARARIGO ROBERTA E C. SNC,36.87230351,14.76119524,1495420885
RG,RAGUSA,POZZALLO,97016,"Piazza Rimembranza, 63",Scalia Carmela,36.727248,14.847622,217480888
RG,RAGUSA,VITTORIA,97019,"Via Adua, 166",INCARDONA DEL DR. RICCARDO PELLIGRA,36.95692426,14.49619784,218790889
RG,RAGUSA,VITTORIA,97019,"Via Giuseppe Garibaldi, 30",CALI' FILIPPA,36.94967601,14.53655141,219020880
RG,RAGUSA,ISPICA,97014,"Corso Giuseppe Garibaldi, 13",CASSAR SCALIA CORRADO,36.78737153,14.91003672,237560883
RG,RAGUSA,MODICA,97015,Via Sorda Sampierini 5/a,Amore Raffaele Di Amore Raffaele & C. S.n.c.,36.85389858,14.82264719,1562160885
RG,RAGUSA,MODICA,97015,C.so Princ.M. del Belgio 9,TRAINA GIUSEPPE,36.85389858,14.82264719,257650887
RG,RAGUSA,SCICLI,97018,"Via Guglielmo Marconi, 10",PAPALEO FILIPPO,36.7765799,14.69785596,378380885
RG,RAGUSA,VITTORIA,97019,"Via ROMA, 161/C",FARMACIA ROMA S.R.L.,36.95692426,14.49619784,1767330887
RG,RAGUSA,RAGUSA,97100,"Piazza Cappuccini, 28",OTTAVIANO EMANUELE,36.9210786,14.72929255,401460886
RG,RAGUSA,SCICLI,97018,"Viale della Pace, 135",TROVATO GIOVANNI,36.72805508,14.68659495,406400887
RG,RAGUSA,ACATE,97011,"Via XX Settembre, 35",PUGLISI GIUSEPPE,37.01162981,14.44201662,278230883
RG,RAGUSA,ACATE,97011,"Via Adua, 123",GUARINO,37.02293381,14.49297767,1478920885
RG,RAGUSA,VITTORIA,97019,"Via Venusti, 39",GUASTELLA ROSARIO,36.95692426,14.49619784,575840889
RG,RAGUSA,SCICLI,97018,Via Agira angolo Via Giotto,ADDARIO ANGELO,36.7765799,14.69785596,608280889
RG,RAGUSA,VITTORIA,97019,"Via Neghelli, 81",FERRARO CROCE ENRICO,36.95692426,14.49619784,798320883
RG,RAGUSA,SANTA CROCE CAMERINA,97017,"Via Roma, 26",Carnazzo Maurizio,36.82529722,14.52356851,822070884
RG,RAGUSA,VITTORIA,97019,"Via Cavour, 443",CANNIZZO ELSA MARIA SNC,36.95499245,14.5295373,1576220881
RG,RAGUSA,COMISO,97013,"Corso Vittorio Emanuele, 270",Incardona,36.94613985,14.60941375,826410888
RG,RAGUSA,VITTORIA,97019,"Via Milano, 123",BIANCULLI LUIGI,36.95553119,14.53105045,857820880
RG,RAGUSA,MODICA,97010,"Via Gianforma, 82",Vindigni Massimo,36.85389858,14.82264719,865530885
RG,RAGUSA,RAGUSA,97100,"Via Paestum, 45-47",OTTAVIANO GIOVANNI,36.91063795,14.7216934,855400883
RG,RAGUSA,VITTORIA,97019,"Via Dei Mille, 85",VACCARELLO ROBERTO,36.9490633,14.5381106,941500886
RG,RAGUSA,COMISO,97013,"Via Gen. Girlando, 5/a",Amato Salvatrice E Vincenzo Snc,36.949872,14.609552,934530882
RG,RAGUSA,RAGUSA,97100,"Corso Vittorio Veneto, 122",Di Natale Emanuela,36.92728984,14.71496673,976870881
RG,RAGUSA,MODICA,97015,"Via Nazionale, 308",Roccasalva Sabina,36.84967365,14.76478837,1026820884
RG,RAGUSA,RAGUSA,97100,"Via Archimede, 95",FARMACIA 175 DEL DOTT. NICOSIA EMANUELE,36.94482094,14.61024719,1566350888
RG,RAGUSA,SCICLI,97018,"Via Duca D'Aosta, 22",Antica Farmacia Di Sparacino Marco A. E Maltese L. Snc,36.7930564,14.7074619,1039740889
RG,RAGUSA,MONTEROSSO ALMO,97010,"Via Vittorio Emanuele, 2",Eredi Gulle',37.07695987,14.74108235,961250883
RG,RAGUSA,COMISO,97013,"Via la Grange, 10",BOCCHETTI DELLA DR.SSA ELENA BOCCHETTI,36.96394265,14.59410392,1544500885
RG,RAGUSA,VITTORIA,97019,"Via Cavour, 133 - 135",Iacono Gaetana & Antonio Snc,36.95499245,14.5295373,1113180887
RG,RAGUSA,CHIARAMONTE GULFI,97012,"Corso Umberto I, 76",Azzara E Garretto Snc,37.03151455,14.7006581,1160510887
RG,RAGUSA,RAGUSA,97100,"Via Risorgimento, 89",Eredi Meli Di Rosalia Ed Elisa Giampiccolo S.n.c.,36.91656068,14.72671366,1180930883
RG,RAGUSA,MODICA,97015,"Corso Regina Elena, 8",Guccione Dei Dr.i Giorgio Guccione Ed Emanuela Guccione Snc,36.8653004,14.7629779,1144550884
RG,RAGUSA,MODICA,97015,"Via Resistenza Partigiana, 25",MONTALBANO - SGARLATA SNC,36.83672498,14.77181253,1185280888
RG,RAGUSA,SCICLI,97018,"Via F. Mormino Penna, 85",CARTIA GUGLIELMO,36.7765799,14.69785596,1198240887
SR,SIRACUSA,AUGUSTA,96011,"Via Megara, 214",Battaglini D. / Dr. Passanisi O.,37.27198315,15.12673274,1543130890
SR,SIRACUSA,FLORIDIA,96014,"Via Ariosto, 5",BRUNETTO DI BRUNO BRUNETTO E FIGLI SNC,37.0821801,15.1531437,1828960896
SR,SIRACUSA,LENTINI,96016,"Via Conte Alaimo, 67",LO PRESTI ELISABETTA,37.3317692,14.9169155,0
SR,SIRACUSA,MELILLI,96010,"Via Via Vittorio Emanuele, 104",Nigro Giovanna,37.17956711,15.1239279,2085730899
SR,SIRACUSA,NOTO,96017,"Via Ducrezio, 49",Rubino Di Lanteri S. E C. Snc,36.91237347,15.01984623,55710891
SR,SIRACUSA,PACHINO,96018,"Via Fratelli Garrano, 3",GIULIANO CORRADO E DENARO SIMONETTA,36.7120011,15.0925643,1586240895
SR,SIRACUSA,PALAZZOLO ACREIDE,96010,"Piazza Del Popolo, 15",Bongiorno Giuseppe,37.06180748,14.90431092,35320894
SR,SIRACUSA,SORTINO,96010,"Via Umberto, 71",Rizzo Sebastiano,37.14024162,15.03768457,55560890
SR,SIRACUSA,AUGUSTA,96010,"Via Canale, 44/a",BRUCOLI SAS,37.2833447,15.1874419,72150899
SR,SIRACUSA,CANICATTINI BAGNI,96010,"Via dei Vespri, 1",FIRRINCIELI GIUSEPPE E C. SNC,37.03511399,15.08129843,1598900890
SR,SIRACUSA,LENTINI,96016,"Via Roma, 60",FAVARA SCATA',37.3317692,14.9169155,54730890
SR,SIRACUSA,SIRACUSA,96010,"Via Indipendenza, 22",Di Luca Vincenzo,37.0924029,15.2095363,72060890
SR,SIRACUSA,AVOLA,96012,"Corso Giuseppe Garibaldi, 67/69",CAPPELLANI CORRADO,36.9272002,15.11904756,78780897
SR,SIRACUSA,LENTINI,96016,"Via Gramsci, 20",POLLARA DR. GIUSEPPE,37.29649421,15.00776794,1751230895
SR,SIRACUSA,SIRACUSA,96100,"Via Roma, 81",ANTICA FARMACIA ORTIGIA,37.0593859,15.294755,1797820899
SR,SIRACUSA,SORTINO,96010,"Corso Umberto, 113",MANGIAFICO PAOLO,37.14024162,15.03768457,70010897
SR,SIRACUSA,LENTINI,96016,"Piazza Dei Sofisti, 4/5",PERROTTA GAETANO,37.28923935,14.99977482,0
SR,SIRACUSA,AUGUSTA,96011,"Via Umberto, 84",BRUNO GAETANA E C. SNC,37.230626,15.220333,91150896
SR,SIRACUSA,AVOLA,96012,"Corso Vittorio Emanuele, 113",Nicastro Carmelo,36.9098175,15.1365191,55610893
SR,SIRACUSA,NOTO,96017,"Via Garibaldi, 41",Costa Corrado,36.894463,15.072765,124400896
SR,SIRACUSA,SIRACUSA,96010,"Via Nazionale, 177",Li Destri Anna Maria,37.0714069,15.2829873,181310897
SR,SIRACUSA,SIRACUSA,96100,"Via Monteforte, 13",Farmacia Turco Dottor Paolo Monaco,37.0714069,15.2829873,1929880894
SR,SIRACUSA,SIRACUSA,96100,"Viale dei Comuni, 24/38",DEL VIALE SAS DEL DR. ANDREA RICCOBONO E C.,37.0714069,15.2829873,1851840890
SR,SIRACUSA,SIRACUSA,96100,"Via Necropoli Grotticelle, 25/d",Caruso Di Caruso Salvatore,37.080336,15.2776014,1557590898
SR,SIRACUSA,CASSARO,96010,"Via Conciliazione,20",RIZZARELLO ROSA,37.10153632,14.95637638,188190896
SR,SIRACUSA,PRIOLO GARGALLO,96010,"Via Mostringiano, 11",VITALE CARMELO,37.13866216,15.17138042,1453170894
SR,SIRACUSA,SIRACUSA,96100,"Piazza Euripide, 5",SCACCO F. & M. SNC,37.0714069,15.2829873,1546660893
SR,SIRACUSA,PORTOPALO DI CAPO PASSERO,96010,"Via Vittorio Emanuele, 95",D'Agata Dr Lentini,36.67286268,15.10066252,9262421002
SR,SIRACUSA,SIRACUSA,96100,"Viale Teocrito, 114",CATALDI CORRADO,37.0714069,15.2829873,1438150896
SR,SIRACUSA,CARLENTINI,96013,"Via Guglielmo Marconi, 71",Strazzeri Luigi & C. Snc,37.2873945,15.00294922,1892040898
SR,SIRACUSA,BUSCEMI,96010,"Corso Vittorio Emanuele, 130",SPINELLO GIOVANNI,37.08852515,14.86977704,0
SR,SIRACUSA,FRANCOFONTE,96015,"Corso Vittorio Emanuele, 30",DI VITA MARIO,37.22699099,14.8661441,57320897
SR,SIRACUSA,AUGUSTA,96011,"Via Lavaggi, 84",Agliotta Salvatrice,37.27198315,15.12673274,243210895
SR,SIRACUSA,SIRACUSA,96100,"Viale Scala Greca, 399",FAVARA FRANCESCO,37.0990453,15.2670946,0
SR,SIRACUSA,SIRACUSA,96100,"Via Teocrito, 31",LUPO FRANCA,37.0714069,15.2829873,0
SR,SIRACUSA,AVOLA,96012,"Via Roma, 57",GALIONE ASSUNTA,36.9097473,15.13588688,271980898
SR,SIRACUSA,FRANCOFONTE,96015,"Via Filiberto, 213",Cosentino Maurizio,37.22699099,14.8661441,468850896
SR,SIRACUSA,BUCCHERI,96010,"Via Umberto, 74",RUFFINO MARIA,37.1255048,14.8502572,495010894
SR,SIRACUSA,NOTO,96017,"Corso Vittorio Emanuele, 131",VINDIGNI DOTT.SSA CAVARRA LIVIA,36.91237347,15.01984623,925770885
SR,SIRACUSA,ROSOLINI,96019,"Via Sipione, 37",Cataudella Corrado,36.82424,14.947792,625330899
SR,SIRACUSA,LENTINI,96016,"Via Giuseppe Mazzini, 96",MESSINA ROSA,37.285955,15.001513,1450680895
SR,SIRACUSA,FRANCOFONTE,96015,"Via Diaz, 13",Cocuzza Massimo Snc M. & C.,37.22699099,14.8661441,1562050896
SR,SIRACUSA,AVOLA,96012,"Corso Vittorio Emanuele, 130",CARUSO C. E LOMBARDO C. SNC,36.9098175,15.1365191,689930899
SR,SIRACUSA,SIRACUSA,96100,"Corso Giacomo Matteotti, 53",Mangiafico Serafina,37.0714069,15.2829873,717220891
SR,SIRACUSA,SIRACUSA,96100,"Viale EPIPOLI, 180/B",FARMACIA DOTTORI PAPPALARDO MARGHERITA E AGATINO S.A.S.,37.0839958,15.2513996,2057830891
SR,SIRACUSA,FLORIDIA,96014,"Via Giusti, 119",CARBONARO DR G.NNA,37.08098456,15.11535358,1493920894
SR,SIRACUSA,FERLA,96010,"Via Via Gramsci, 4",Farmacia Zivillica SRL,37.13363842,14.93239804,2009180890
SR,SIRACUSA,SIRACUSA,96100,"Via Maestranza, 42",CENTRALE - TERRANOVA FLAVIA,37.0714069,15.2829873,0
SR,SIRACUSA,SIRACUSA,96100,"Via Sofio Ferrero, 26",GUCCIONE GIUSEPPE,37.0754739,15.2865861,1607350889
SR,SIRACUSA,SIRACUSA,96100,"Via Grotta Santa, 69",FARMACIA DEL VIALE SAS DEL DOTT. ANDREA RICCOBONO & C TERZA SEDE,37.0714069,15.2829873,1851840890
SR,SIRACUSA,PRIOLO GARGALLO,96010,"Via Palestro, 182",VINCENZO ELENA,37.13866216,15.17138042,0
SR,SIRACUSA,NOTO,96017,"Via Napoli, 17",GIOACCHINO CRAPANZANO,36.91237347,15.01984623,2636350841
SR,SIRACUSA,AUGUSTA,96011,"Via Principe Umberto, 170",Galardi Marco,37.27198315,15.12673274,1942820893
SR,SIRACUSA,SIRACUSA,96100,"Viale Zecchino, 199",DOTT. MARTIN GIUSEPPE & CRISTINA SNC,37.08489627,15.28310629,914850896
SR,SIRACUSA,NOTO,96017,VIA DELLA FONTE C.DA CASTELLUCCIO,VALVO VINCENZO,36.91237347,15.01984623,949130892
SR,SIRACUSA,LENTINI,96016,"Via Giuseppe Garibaldi, 105",ZUCCARELLO ANNUNZIATA,37.3317692,14.9169155,976020891
SR,SIRACUSA,AUGUSTA,96011,"Via Risorgimento, 25",PARADISO SAS DOTT.SSA CICIRATA CLOTILDE,37.27198315,15.12673274,1891940890
SR,SIRACUSA,SIRACUSA,96100,"Viale Scala Greca, 311",Nigro Maria,37.0714069,15.2829873,986350890
SR,SIRACUSA,ROSOLINI,96018,"Via Alessandro Manzoni, 96",San Luigi Di Farmanuova Di Giuseppe E Fabio Novello Snc,36.82424,14.947792,1846840898
SR,SIRACUSA,MELILLI,96010,"Via Iblea, 83",Cannata,37.17759778,15.128528,1080620899
SR,SIRACUSA,SIRACUSA,96100,"Viale Regina Margherita, 16",LO BELLO MASSIMO,37.0714069,15.2829873,1084360898
SR,SIRACUSA,SIRACUSA,96100,"Viale Santa Panagia, 204",RIZZO ROSA MARIA E SOFIA SNC,37.0933916,15.2766477,1071500894
SR,SIRACUSA,AUGUSTA,96011,"Viale Italia, 236",CONIGLIARO TERESA & C. SNC,37.27198315,15.12673274,1085550893
SR,SIRACUSA,SIRACUSA,96100,"Corso Gelone, 91",Fichera Paola,37.0714069,15.2829873,1493810897
SR,SIRACUSA,LENTINI,96016,"Via Giuseppe Garibaldi, 2",Astuto Donatella,37.3317692,14.9169155,1083080893
SR,SIRACUSA,SIRACUSA,96100,"Via Algeri, 65",TRIPOLINO SALVATORE SAS,37.0714069,15.2829873,1865190894
SR,SIRACUSA,PALAZZOLO ACREIDE,96010,"Corso Vittorio Emanuele, 130",FURNARI LUIGI & C. SNC,37.06680884,14.96023907,871310769
SR,SIRACUSA,NOTO,96017,"Corso Vittorio Emanuele, 55",Malfa Claudia,36.91237347,15.01984623,1114530890
SR,SIRACUSA,AUGUSTA,96011,"Via Principe Umberto, 418",CONTELLO S. & C. SNC,37.27198315,15.12673274,1595730894
SR,SIRACUSA,AVOLA,96012,"Viale Lido, 19",MAZZONE GIOACCHINO,36.91179078,15.14538495,0
SR,SIRACUSA,CARLENTINI,96010,"Via Principe Emanuele, 52",Dr. Farinato Francesco,37.25197581,14.9969327,4179250875
SR,SIRACUSA,SOLARINO,96010,"Piazza Plebiscito, 1",Saner Pharma S.r.l.,37.10273372,15.11004242,1945270898
SR,SIRACUSA,ROSOLINI,96019,"Via Sipione, 78",Guastella Giuseppe,36.821063,14.947605,1000910883
SR,SIRACUSA,SIRACUSA,96100,"Viale Tica, 56",PIAZZA ALBERTO,37.0714069,15.2829873,1157090893
SR,SIRACUSA,PRIOLO GARGALLO,96010,"Via A. Custode, 26/28",GIULIANO MORIANA SNC,37.13866216,15.17138042,1161410897
SR,SIRACUSA,LENTINI,96016,"Via XX Settembre, 1",INSERRA ANDREANA,37.2852857,14.9991309,1461830893
