,LATITUDINE,LONGITUDINE,CAP,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
580,36.9086939,14.7124217,97100,TP,Trapani,Valderice,VIALE EUROPA 23,CENTRO DI EMODIALISI DOTT MUCARIA SRL,Dialisi,Sede Operativa
581,36.927195,14.7115591,97100,TP,Trapani,Trapani,V.LE FALCONE BORSELLINO 30,CENTRO DI MEDICINA NUCLEARE SRL,Medicina nucleare,Sede Operativa
582,36.7320418,14.8486848,97016,TP,Trapani,Alcamo,VIA UMBERTO GIORDANO 84,CENTRO DI RADIOLOGIA MEDICA SRL,Radiologia,Sede Operativa
583,36.9576098,14.6046472,97013,TP,Trapani,Trapani,VIA CASCIO CORTESE 9 ,CENTRO DI RICERCHE MEDICHE CANGEMI E DITTA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
584,36.9457279,14.6056473,97013,TP,Trapani,Marsala,CDA FONTANELLE 47,CENTRO DI SOLIDARIETˇ FARO,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
585,36.7257313,14.8433566,97016,TP,Trapani,Trapani,VIA ALCAMO 24,CENTRO DIAGNOSTICO RADIOLOGICO CAMPIONE SRL,Radiologia,Sede Operativa
586,36.9480892,14.5249373,97019,TP,Trapani,Mazara del Vallo,"C.DA PONTE SERRONI S.S. 115 KM. 49,300",CENTRO EMODIALISI MAZARESE SRL,Dialisi,Sede Operativa
587,36.9226821,14.7175067,97100,TP,Trapani,Valderice,VIA G. FALCONE 8,CENTRO FISIOKINESITERAPIA SALUS VALDERICE SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
588,36.7261105,14.844613,97016,TP,Trapani,Erice,VIA MANZONI 74,CENTRO MEDICO CARDIOLOGICO MARANZANO SAS DEL DOTT PIETRO MARANZANO & C,Cardiologia,Sede Operativa
589,36.9462075,14.6064818,97013,TP,Trapani,Alcamo,VIA PORTA PALERMO 123,CENTRO MEDICO DI FISIOTERAPIA ED ESTETICA DI PALAZZOLO CARLO ROMEO & C SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
590,36.91777825,14.723203821424429,97100,TP,Trapani,Castelvetrano,VIA L. CENTONZE 7,CENTRO MEDICO DI FKT CANGEMI DI CLAUDIA CARADONNA SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
591,36.7257313,14.8433566,97016,TP,Trapani,Erice,V.LE DELLE PROVINCE 33,CENTRO MEDICO DI FKT E RIABILITAZIONE SOLARIUM SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
592,36.9061448,14.716843,97100,TP,Trapani,Trapani,VIA VESPRI 157,CENTRO MEDICO DOTT BUSCAINO II CUORE PER LA VITA DEL DOTT MASSIMO CASTELLI & C SNC,Cardiologia,Sede Operativa
593,36.8366004,14.7614244,0,TP,Trapani,Marsala,VIA S. GIOVANNI BOSCO 48,CENTRO MEDICO SPECIALISTICO CAMMARATA SRL,Oculistica,Sede Operativa
594,36.837038,14.7702691,0,TP,Trapani,Erice,VIA MANZONI 124 ,CENTRO OCULISTICO DOTT ROMANO SALVATORE & C. SAS,Oculistica,Sede Operativa
595,36.9483099,14.5277805,97019,TP,Trapani,Paceco,VIA PLACIDO FARDELLA 65,CENTRO ODONTOIATRICO DR FRANCESCO D'AGATE & C SNC,Odontoiatria,Sede Operativa
596,36.7853029,14.9032863,97014,TP,Trapani,Mazara del Vallo,C.SO A. DIAZ 67,CENTRO ODONTOIATRICO TOMMASO CARMELA & C SAS,Odontoiatria,Sede Operativa
597,36.9294512,14.6996048,97100,TP,Trapani,Trapani,CORSO VITTORIO EMANUELE 60,CENTRO ODONTOSTOMATOLOGICO DI LAUDICINA ANTONINO E CORBASI GIUSEPPA & C SAS,Odontoiatria,Sede Operativa
598,36.9579601,14.6053874,97013,TP,Trapani,Castelvetrano,VIA SEGGIO 154,CENTRO POLIDIAGNOSTICO MULTIMEDICAL DI LI CAUSI NICOLA & C SRL,Poliambulatorio (Radiologia -Neurologia - Ostetricia e Ginecologia),Sede Operativa
599,46.3144754,11.0480288,38093,TP,Trapani,Paceco,VIA GOLDONI 14,CENTRO SALUS PACHECO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
600,38.171265,15.4155033,98043,TP,Trapani,Mazara del Vallo,C.DA SANTA MARIA DI GESU' SN,CENTRO SANVITO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
601,38.1309221,14.9453514,98060,TP,Trapani,Marsala,VIA SCIPIONE L'AFRICANO 19,CENTRO SERENA FKT GALANTI SRL,Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia,Sede Operativa
602,38.171265,15.4155033,98043,TP,Trapani,Marsala,VIA F. ANGILERI 2,CEPAID SOC COOP SOCIALE ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
603,38.1420428,14.9662343,98066,TP,Trapani,Alcamo,VIA VITTORIO VENETO 266 ,CHECK UP ANALISI CLINICHE E RIA DI D CUTINO & C SNC,Medicina di laboratorio,Sede Operativa
604,38.1649548,15.266684,98044,TP,Trapani,Marsala,via Mario Gandolfo 16,CLERALAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
605,38.1328745,15.5228628,98128,TP,Trapani,Marsala,VIA DEGLI ATLETI N. 16,CLERALAB SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
606,37.8267061,15.2571663,98039,TP,Trapani,Marsala,VIA G.MAZZINI 127/A,CLINICA ODONTOIATRICA PARRINELLO SRL,Odontoiatria,Sede Operativa
607,38.1505651,15.2243434,98051,TP,Trapani,Trapani,VIA VESPRI 104 ,CLINILAB SRL,Medicina di laboratorio,Sede Operativa
608,38.1546234,15.2322896,98051,TP,Trapani,Alcamo,VIA V. GUARRASI 3,CONSORZIO AREA VITA - RSA BONIFATO,Residenza Sanitaria Assistita,Sede Operativa
609,38.1489037,15.2160103,98051,TP,Trapani,Alcamo,VIA DELLE MAGNOLIE 18/D,CONSORZIO DI COOPERATIVE SOCIALI A RL SISIFO ,Assistenza domiciliare persone in fase terminale,Sede Operativa
610,38.2241575,15.2383651,98057,TP,Trapani,Alcamo,VIA GAETANO MARTINO N. 22,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Sede Operativa
611,38.0942731,14.972577,98064,TP,Trapani,Alcamo,via Ferrantelli 62 ,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
612,38.2165677,15.235239,98057,TP,Trapani,Castelvetrano,via Campobello 34/38 ,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
613,38.0141416,14.3508137,98077,TP,Trapani,Alcamo,corso VI Aprile 273 ,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
614,37.9370946,15.3598004,98028,TP,Trapani,Alcamo,via Simone Corleo 12,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
615,38.1346188,15.1698009,98050,TP,Trapani,Castellammare del Golfo,via Q. Sella 1,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
616,38.1557989,14.8276085,98061,TP,Trapani,Calatafimi Segesta,via Arc. N. Bonaiuto 1/C ,CONSORZIO LABORATORI RIUNITI ALCAMO ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
617,46.3144754,11.0480288,38093,TP,Trapani,Trapani,VIA TEN. ALBERTI 21,CONSULTORIO FAMILIARE CRESCERE INSIEME,Consultorio,Sede Operativa
618,38.142212,14.975469,98066,TP,Trapani,Marsala,CONTRADA SAN SILVESTRO 452/A,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
619,38.2216627,15.2386107,98057,TP,Trapani,Mazara del Vallo,C/DA ALTAVILLA MALPASSO VIA GIACOMO MANZU',CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
620,38.1959397,15.5511806,98122,TP,Trapani,Paceco,VIA CAMPO SPORTIVO 5,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
621,38.1844032,15.5560874,98123,TP,Trapani,Salemi,C.DA S.FRANCESCO DI PAOLA,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
622,38.1689497,15.5366466,98147,TP,Trapani,Alcamo,PIANO S. MARIA C/O CONVENTO SANTA MARIA,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
623,37.901398,15.2937135,98030,TP,Trapani,Gibellina,via Archimede nř1,CTA SALUS SRL,Comunit Terapeutica Assistita,Sede Operativa
624,38.1549984,14.8289752,98061,TP,Trapani,Marsala,VIA F. CRISPI 86,DAY HOSPITAL SRL,Poliambulatorio (Medicina di laboratorio e Radiologia),Sede Operativa
625,38.065187,14.6239559,98076,TP,Trapani,Marsala,CORSO CALATAFIMI 110,DENTAL SALUS DI AGATA ANNA TUMMINELLO & C. S.N.C.,Odontoiatria,Sede Operativa
626,38.147022,14.9663485,98066,TP,Trapani,Mazara del Vallo,VIA VALERIA 40,DERMOESTETICA ZAMBITO SAS DI ZAMBITO SPADARO LUANA & C,Dermatologia,Sede Operativa
627,38.2091665,15.5576401,98100,TP,Trapani,Campobello di Mazara,VIA S. GIOVANNI BOSCO 3,DIAGNOSTICA DI RADIOLOGIA MEDICA SRL,Radiologia,Sede Operativa
628,38.1241405,15.0595859,98060,TP,Trapani,Alcamo,VIA G. MARTINO 49/B ,DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
629,38.1241405,15.0595859,98060,TP,Trapani,Castellammare del Golfo,VIA ZINGARO 3 ,DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
630,38.2440734,15.5807748,98158,TP,Trapani,Alcamo,VIA G. MARTINO 49/B ,DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL ,Poliambulatorio (Radiodiagnostica e Medicina Nucleare),Sede Operativa
631,38.2440734,15.5807748,98158,TP,Trapani,Castelvetrano,VIA L. CENTONZE 3,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
632,38.1940169,15.5478976,98122,TP,Trapani,Marsala,VIA F. CRISPI 86,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
633,38.1940169,15.5478976,98122,TP,Trapani,Trapani,P.ZZA SANT'AGOSTINO 12,DOTT ALBERTO ADRAGNA SRL,Odontoiatria,Sede Operativa
634,38.1675887,15.5404017,98125,TP,Trapani,Custonaci,VIA RAGUSA 47,ERACLEA FISIOCENTER DI ANNA PANFALONE & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
635,38.1675887,15.5404017,98125,TP,Trapani,Partanna,VIA FAVARA 2,ERSEMA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
636,38.1992815,15.5467952,98121,TP,Trapani,Castelvetrano,VIA G. MAZZINI 35,EYE CARE SYSTEM SRL,Oculistica,Sede Operativa
637,38.1992815,15.5467952,98121,TP,Trapani,Trapani,VIA GENUARDI 10,FISIOTERAPICA TRAPANESE DI GRECO ANGELINA & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
638,38.1580132,14.7416426,98071,TP,Trapani,Trapani,VIA CAP. S. FONTANA 26,FONDAZIONE AUXILIUM CENTRO AMBULATORIO SPASTICI,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
639,38.1516019,15.5296626,98125,TP,Trapani,Valderice,VIA RAGOSIA 1,FONDAZIONE AUXILIUM VILLA NAZARET,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
640,38.214596,15.5386776,98121,TP,Trapani,Mazara del Vallo,VIA DELL'ACQUEDOTTO 5/9/A,GAIA SRL,Residenza Sanitaria Assistita,Sede Operativa
641,37.955437,15.3763323,98028,TP,Trapani,Partanna,VIA VESPRI N. 86,GAMMA INTERLAB SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
642,38.140539,15.2790665,98046,TP,Trapani,Partanna,VIA VESPRI 86,GAMMA INTERLAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
643,38.1128646,15.0675346,98060,TP,Trapani,Salaparuta,via G. Leopardi 16,GAMMA INTERLAB SCARL,Medicina di laboratorio - Aggregazione,Punto Prelievo
644,38.2672142,15.6337863,98164,TP,Trapani,Santa Ninfa,via Ugo Bassi 31 ,GAMMA INTERLAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
645,38.1912607,15.5527775,98122,TP,Trapani,Campobello di Mazara,via G. Garibaldi 56,GDM GRUPPO DIAGNOSTICO MEDITERRANEO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
646,38.1974822,15.5553718,98122,TP,Trapani,Salemi,VIA E. SCIMEMI VI TRAVERSA 9,GINNIC CLUB ALICIA SAS DI CALISTRO GIOVANNA & C,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
647,38.0245966,15.0127868,98065,TP,Trapani,Castelvetrano,"VIALE DEI TEMPLI 116 (EX S.S.115 KM. 75,200)",GINNIC CLUB VANICO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
648,38.1263506,15.5190924,98135,TP,Trapani,Castelvetrano,VIA SAPEGNO 12,HERMES SRL SERVIZI SANITARI SELINUNTINI,Radiologia,Sede Operativa
649,38.1545635,15.2114081,98051,TP,Trapani,Trapani,VIA SALEMI 88,ISAS ARMONIA ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
650,38.1488924,15.2147373,98051,TP,Trapani,Campobello di Mazara,VIA PALERMO S.N.,KINESTATIC DI PUCCIO DIEGO & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
651,38.1700569,15.5414405,98124,TP,Trapani,Gibellina,via Scarlatti 3/5,KOALA SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
652,37.9029003,15.1398289,98034,TP,Trapani,Alcamo,via T. Tasso 120 ,KOALA SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
653,37.8317508,15.2687675,98035,TP,Trapani,Vita,VIA L. MARTIGNONI Nř78,KOALA SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
654,37.8555984,15.2887154,98039,TP,Trapani,Castelvetrano,VIA ROSOLINO PILO 111,KOALA SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
655,38.1893463,15.5516688,98122,TP,Trapani,Alcamo,VIA TORQUATO TASSO N. 120 ,KOALA SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
656,38.2112183,15.3473065,98040,TP,Trapani,Calatafimi Segesta,CONTRADA SASI - VIA PIERSANTI MATTARELLA,LA FORZA SOCIETˇ COOPERATIVA SOCIALE ,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
657,38.2357975,15.4314784,98049,TP,Trapani,Campobello di Mazara,VIA V. EMANUELE II 221,LA SVOLTA PER LA RINASCITA,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
658,38.1784524,15.2619259,98057,TP,Trapani,Mazara del Vallo,corso Calatafimi 8/a-c,LABORATORI ANALISI SALVO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
659,38.2440756,15.4383346,98049,TP,Trapani,Mazara del Vallo,CORSO CALATAFIMI N. 8/A - 8/C -,LABORATORI ANALISI SALVO SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
660,38.1796022,15.5518402,98123,TP,Trapani,Castelvetrano,VIA LUCIANO MESSINA 14,LABORATORIO ANALISI ABC SCIMEMI & C SNC,Medicina di laboratorio,Sede Operativa
661,38.1998445,15.4301827,98047,TP,Trapani,Mazara del Vallo,VIA A. GRAMSCI 16-18,LABORATORIO ANALISI CLINICHE DELLA DOTTSSA DI LIBERTI ANTONIETTA & C SAS,Medicina di laboratorio,Sede Operativa
662,38.1938271,15.552545,98122,TP,Trapani,Trapani,VIA VILLA ROSINA 19,LABORATORIO ANALISI CLINICHE DOTT G SICOMO SRL,Medicina di laboratorio,Sede Operativa
663,38.2655491,15.5824995,98158,TP,Trapani,Erice,VIA G. CESARO 6,LABORATORIO ANALISI CLINICHE DOTTSSA LUPARELLO GIOVANNA SRL,Medicina di laboratorio,Sede Operativa
664,38.1530867,15.2097999,98051,TP,Trapani,Trapani,VIA G. MAZZINI 20/22 ,LABORATORIO ANALISI CLINICHE DR CASSISA GIUSEPPE SNC,Medicina di laboratorio,Sede Operativa
665,38.2098591,15.3490959,98040,TP,Trapani,Marsala,P.ZZA DEL POPOLO 27 ,LABORATORIO ANALISI CLINICHE DR MONTALTO NINFA NADIA DI TOMO ANTONINA & C SAS,Medicina di laboratorio,Sede Operativa
666,38.1848678,15.5518667,98123,TP,Trapani,Campobello di Mazara,VIA SELINUNTE 41 ,LABORATORIO ANALISI CLINICHE E BATTERIOLOGICHE DOTT SRE ABATE DELLA DOTTSSA BARBERA VITA & C SAS,Medicina di laboratorio,Sede Operativa
667,38.2440734,15.5807748,98158,TP,Trapani,Alcamo,PIAZZETTA VESPRI 3,LABORATORIO ANALISI CLINICHE FLEMING SRL,Medicina di laboratorio,Sede Operativa
668,38.1283662,14.724793,98071,TP,Trapani,Castelvetrano,VIA CRISPI 67 ,LABORATORIO ANALISI CLINICHE SANILAB DI CLEMENTE ANNA SNC ,Medicina di laboratorio,Sede Operativa
669,38.2087542,15.5609723,98100,TP,Trapani,Trapani,VIA P. MATTARELLA 74 ,LABORATORIO ANALISI DOTT F RIZZO SRL,Medicina di laboratorio,Sede Operativa
670,38.2176245,15.2403586,98057,TP,Trapani,Salemi,VIA G. GENTILE 18,LABORATORIO ANALISI DOTT LOIACONO GIUSEPPINA & C SAS,Medicina di laboratorio,Sede Operativa
671,38.0278209,14.8252001,98078,TP,Trapani,Erice,VIA ARGENTERIA 1 ,LABORATORIO ANALISI DOTT LUIGI VITALE & C SAS,Medicina di laboratorio,Sede Operativa
672,38.2357975,15.4314784,98049,TP,Trapani,Trapani,VIA F. DE ROBERTO 32 ,LABORATORIO ANALISI DOTT RM D'ANGELO & C SAS,Medicina di laboratorio,Sede Operativa
673,38.2440734,15.5807748,98158,TP,Trapani,Trapani,VIA PLAUTO 22 ,LABORATORIO ANALISI DOTT VINCENZO PERAINO SRL,Medicina di laboratorio,Sede Operativa
674,38.1843874,15.5418983,98149,TP,Trapani,Paceco,VIA F. CRISPI 72/74,LABORATORIO ANALISI DR ZICHICHI & C SAS,Medicina di laboratorio,Sede Operativa
675,38.1843874,15.5418983,98149,TP,Trapani,Valderice,VIA VESPRI 148 ,LABORATORIO DI ANALISI CECAP SRL,Medicina di laboratorio,Sede Operativa
676,38.1474217,15.2116147,98051,TP,Trapani,Marsala,C.DA STRASATTI 424 ,LABORATORIO MEGA SAS DI LICARI VINCENZO & C ,Medicina di laboratorio,Sede Operativa
677,38.2200499,15.2385881,98057,TP,Trapani,Marsala,VIA PASCASINO 63 ,LAC DI BARTOLO SRL,Medicina di laboratorio,Sede Operativa
678,38.1471589,15.2141614,98051,TP,Trapani,Trapani,via Marino Torre 132/A,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
679,38.1471589,15.2141614,98051,TP,Trapani,Paceco,VIA GIOVANNI AMENDOLA 28,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
680,38.1193234,15.0808458,98060,TP,Trapani,Trapani,VIA VILLA ROSINA 31 F- 33 F,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
681,37.8275209,15.267578,98035,TP,Trapani,Trapani,via Cascio Cortese 9,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
682,38.0397194,15.4565931,98029,TP,Trapani,Erice,via G. Cesar 6,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
683,38.2191442,15.2374234,98057,TP,Trapani,Trapani,via Mazzini 22,LARIT SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
684,38.1843874,15.5418983,98149,TP,Trapani,Trapani,VIA VILLA ROSINA N. 31F-33F ,LARIT SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
685,38.1852746,15.5575734,98122,TP,Trapani,Mazara del Vallo,VIA G.G. ADRIA 44,LAVORATORI AUTONOMI ANALISI CLINICHE ASSOCIATI SNC DI TILONE VINCENZA E RAGOLIA ANTONINA,Medicina di laboratorio,Sede Operativa
686,38.218504,15.2372201,98057,TP,Trapani,Castellammare del Golfo,C.SO UMBERTO I 55/A,LIFE SRL,Comunit Terapeutica Assistita,Sede Operativa
687,38.1572631,14.744554,98071,TP,Trapani,Mazara del Vallo,VIALE AFRICA 63,LO RE SRL DIAGNOSTICA PER IMMAGINI,Radiologia,Sede Operativa
688,37.9795367,15.3980047,98027,TP,Trapani,Campobello di Mazara,C.DA TORRETTA GRANITOLA,L'OASI DI TORRETTA ASSOCIAZIONE ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
689,38.1920846,15.5450435,98123,TP,Trapani,Campobello di Mazara,C.DA CAMPANA S.P. TRE FONTANE,L'OASI DI TORRETTA ASSOCIAZIONE ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
690,38.0370249,14.6609498,98070,TP,Trapani,Trapani,VIA PARTANNA 8,MEDICAL CENTER SRL,Dialisi,Sede Operativa
691,37.8286477,15.2612822,98035,TP,Trapani,Salaparuta,VIA EMILIA 5,MILLENNIUM CENTRO DI MEDICINA FISICA E RIABILITAZIONE SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
692,38.1060294,14.7040449,98070,TP,Trapani,Castellammare del Golfo,VIA DUCHESSA 8 ,MOTUS CENTER SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
693,38.1444129,15.2150017,98051,TP,Trapani,Trapani,VIA SCOPELLO 17,MULTIMEDICA TRAPANESE SRL,Radiologia,Sede Operativa
694,38.2230038,15.3777548,98048,TP,Trapani,Salemi,C.DA FILCI BAGNITELLI 927,MYRHIAM RINASCITA ONLUS SOC COOP SOCIALE,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
695,38.065969,14.6245474,98076,TP,Trapani,Partanna,VIA FAVARA 2,POLISPECIALISTICA LEONE SRLS,Poliambulatorio (Radiologia -Neurologia - Ostetricia e Ginecologia),Sede Operativa
696,37.9284518,15.3524134,98030,TP,Trapani,Mazara del Vallo,VIA TONIOLO 13,RADIUS MEDICAL CENTER SRL,Radiologia,Sede Operativa
697,38.2121478,15.3864978,98048,TP,Trapani,Marsala,VIA DANTE ALIGHIERI 133,RIABILITY GROUP SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
698,38.175299,14.8962617,98063,TP,Trapani,Erice,VIA EUROPA 21,SALUSTRA CTA,Comunit Terapeutica Assistita,Sede Operativa
699,38.1857303,15.554105,98123,TP,Trapani,Mazara del Vallo,VIA DEI PURITANI 7 - CONTRADA ARCHI SERRONI,SALUTE E BENESSERE ,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
700,38.185631,15.5532585,98123,TP,Trapani,Erice,VIA G. CLEMENTE 10/A,SAMAN SERVIZI COOP SOCIALE ARL,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
701,38.1587144,14.7422673,98071,TP,Trapani,Marsala,CONTRADA GURGO 45 CORPI A E B,SAMAN SERVIZI COOP SOCIALE ARL,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
702,38.2010143,15.3164305,98042,TP,Trapani,Trapani,VIA DEGLI ORTI 118,SAMOT RAGUSA ONLUS,Assistenza domiciliare persone in fase terminale,Sede Operativa
703,37.9867616,15.4065675,98026,TP,Trapani,Santa Ninfa,VIA COMPARTO 67,SAN MARCO DI MARCO PIAZZA & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
704,38.156385,15.5345739,98125,TP,Trapani,Calatafimi Segesta,"C.DA SASI, VIA DEGLI ELIMI 89",SENTIERO PER LA VITA SRL,Comunit Terapeutica Assistita,Sede Operativa
705,38.1190232,15.5134964,98134,TP,Trapani,Alcamo,VIA NARICI 22,SERAFINO SAS DEL DOTT GIUSEPPE SERAFINO & C,Odontoiatria,Sede Operativa
706,38.2200499,15.2385881,98057,TP,Trapani,Alcamo,C.SO DEI MILLE 184,SERVIZI SANITARI ALCAMESI SRL,Dialisi,Sede Operativa
707,38.2222466,15.5571397,98100,TP,Trapani,Partanna,VIA VITTORIO EMANUELE 179 ,STUDIO ACCARDO SRL,Odontoiatria,Sede Operativa
708,38.1938271,15.552545,98122,TP,Trapani,Alcamo,VIA NARICI 26,STUDIO ODONTOIATRICO ASSOCIATO GIUSEPPE CACIOPPO E FIGLI SS,Odontoiatria,Sede Operativa
709,38.1992815,15.5467952,98121,TP,Trapani,Alcamo,V.LE EUROPA 311,STUDIO ODONTOIATRICO DOTT FRANCESCO BLUNDA,Odontoiatria,Sede Operativa
710,38.1992815,15.5467952,98121,TP,Trapani,Trapani,VIA VIRGILIO 129 QUARTIERE PORTICI,STUDIO ODONTOIATRICO DOTT IGNAZIO MAURO,Odontoiatria,Sede Operativa
711,38.0838644,14.8487542,98069,TP,Trapani,Trapani,VIA VESPRI 95/97,STUDIO RADIOLOGICO DI G PERRICONE & C SNC,Radiologia,Sede Operativa
712,38.4680768,14.9555167,0,TP,Trapani,Alcamo,VIA CERNAIA 25,STUDIO RADIOLOGICO DOTT GASPARE BENENATI DI A BENENATI & C SNC,Radiologia,Sede Operativa
713,37.8267061,15.2571663,98039,TP,Trapani,Trapani,VIA PASSO ENEA 104,STUDIO SANCI SRL,Odontoiatria,Sede Operativa
714,38.0166173,14.3497707,98077,TP,Trapani,Petrosino,VIA DEI PLATANI 128,VILLA AZZURRA SRL,Comunit Terapeutica Assistita,Sede Operativa
715,37.9824328,14.2368926,98079,TP,Trapani,Mazara del Vallo,PROLUNGAMENTO DI VIA DEI CICLOPI,VILLA LETIZIA COOP SOC,Residenza Sanitaria Assistita,Sede Operativa
716,38.0210524,14.4405781,98072,TP,Trapani,Vita,VIA COMPARTO Z6 LOTTO N. 305,VITA LITY DI DI BELLA VITA ANNA & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
717,46.3144754,11.0480288,38093,SR,Siracusa,Lentini,VIA VERDI 15 BIS,ACM LAB,Medicina di laboratorio - Aggregazione,Punto di accesso
718,38.0166173,14.3497707,98077,SR,Siracusa,Lentini,VIA ROSSO DI SAN SECONDO 10,ACM LAB ,Medicina di laboratorio - Aggregazione,Sede Operativa
719,38.2076205,15.5603356,98121,SR,Siracusa,Siracusa,VIALE TERACATI 51/E,ADEL SAS DI ELGA CINCOTTA,Odontoiatria,Sede Operativa
720,38.2029911,15.5566406,98121,SR,Siracusa,Siracusa,CORSO GELONE Nř39,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
