COMUNE,LATITUDINE,LONGITUDINE,CAP,Indirizzo,Denominazione struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Tipo struttura,Denominazione struttura di ricovero,Mesi di funzionamento,Presenza Apparecchiature,Giorni settimanali di apertura,Ore settimanali di apertura,Partita IVA,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax
Caltanissetta,37.0732309,14.228894,93012,Via Tamigi n°24,Amb. Odontoiatrico A. Postema,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,35,1651410852.0,apostema2003@tiscali.it,,933,835358,933.0,835358.0
Caltanissetta,37.1453475,14.3876636,93015,Via Umberto n°71,Studio Radiologico Dott. Antonino Camagna srl,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,32,1649980859.0,ancamagna@tiscali.it,,933,95942,933.0,954942.0
0,0.0,0.0,93012,Via G. Matteotti n°66,tudio Radiologico Madonna delle Grazie di Campanella A.&TerranaL.snc,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,32,1735320853.0,studioradiologico@virgilio.it,,933,914169,933.0,914169.0
Caltanissetta,37.065608049999994,14.251431657338074,93012,Corso Vittorio Emanuele 291,Studio Oculistico Dott. G.Riccardo Giordano,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,7,1271120857.0,studiogiordanogela@gmail.com,,93,907642,,
Caltanissetta,37.065608049999994,14.251431657338074,93012,Corso Vittorio Emanuele 291,Studio Oculistico Dott. G.Riccardo Giordano,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,N,2,7,1271120857.0,studiogiordanogela@gmail.com,,93,907642,,
0,38.3309379,16.1600508,93012,VIA MANZONI 78,DR.SCICOLONE CARMELO SRL,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,3,6,1718400854.0,studioscicolone@alice.it,www.studiocarmeloscicolone.it,933,935199,933.0,935199.0
Caltanissetta,37.066306,14.2484672,93012,VIA CAIROLI 1,BIOMEDICA S.R.L CANNIZZO MICH.,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,35,1536400854.0,biomedicagela@alice.it,,933,917142,,
Caltanissetta,37.064094999999995,14.254631971683683,93012,Piazza Calvario n°16,Società Consortile Ricerca A.R.L.,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,45,1932090853.0,laboratorioricerca@gmail.com,,933,911542,933.0,911542.0
0,0.0,0.0,93012,Corso Salvatore Aldisio n°264/268,Diagnostica Dr.Tilocca srl Lab. Anal. Clin. Riuniti,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,40,1889510853.0,infoanalisitilocca@virgilio.it,,933,937699,933.0,824949.0
Caltanissetta,37.066306,14.2484672,93012,Via Cairoli 242,CENTRO BIONALITICO s.r.l.,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,12,1843710854.0,m.pino.2@virgilio.it,,933,933113,933.0,832760.0
0,0.0,0.0,93012,VIA DONIZZETTI N.14,AMB. di CARDIOLOGIA DR. TROVATO NUNZIO e C.SAS,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,24,1801470855.0,trovato.nunzio@alice.it,,933,911281,933.0,911281.0
0,0.0,0.0,93012,VIA DONIZZETTI N.14,AMB. di CARDIOLOGIA DR. TROVATO NUNZIO e C.SAS,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,28,1801470855.0,trovato.nunzio@alice.it,,933,911281,933.0,911281.0
Caltanissetta,37.4739313,13.7354131,93010,VIALE DELLA VITTORIA,ANALISI CLINICHE D & P SNC,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,30,1579340850.0,laboratorioanalisid&p@alice.it,,934,936188,934.0,936188.0
Messina,38.2635491,15.6008934,93014,VIA QUASIMODO s.n.,DR.ALAIMO ALDO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,21,1136930854.0,Aldo.Alaimo@Virgilio.it,,934,952940,,
Caltanissetta,37.1463546,14.393104,93015,Via Samperi n°51,AMB. di CARDIOLOGIA Dr. RAGUSA VINCENZO e C. SNC,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,3,15,1906800857.0,ragusavincenzo@pec.it,,933,954027,933.0,954027.0
Caltanissetta,37.1463546,14.393104,93015,Via Samperi n°51,AMB. di CARDIOLOGIA Dr. RAGUSA VINCENZO e C. SNC,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,1,5,1906800857.0,ragusavincenzo@pec.it,,933,954027,933.0,954027.0
Caltanissetta,37.2816984,14.0783343,93016,Via I° Maggio 96,Centro Diagnostico Cannata s.a.s.di Maria Donata Cannata,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,40,1967550854.0,mariadon1956@libero.it,,934,929342,934.0,929342.0
0,0.0,0.0,93016,Viale Europa snc,Centro Radiologico s.a.s di Dott Ettore Caponcello &c.,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,3,S,5,29,1998780850.0,ettorecaponcello@libero.it,,934,929944,,
Caltanissetta,37.4878693,13.9947695,93017,Via Babbaurra n°40,STUDIO OCULISTICO 'Dr.AMATO S.R.L.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,6,28,1773860851.0,m.amato10583@g.mail.com,,934,587777,934.0,552599.0
Caltanissetta,37.488838,13.9946891,93017,Via Belvedere 2/C,ISTITUTO RAIMONDI s.r.l,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,44,1966890855.0,info@istitutoraimondi.it,wwwistitutoraimondi.it,934,572991,934.0,589205.0
0,0.0,0.0,93017,VIA P.PE LANZA DI SCALEA 3/5,SKEMA INIZIATIVE SANITARIE srl,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,CASA DI CURA 'REGINA PACIS',12,N,6,51,195960851.0,info@casadicurareginapacis.com,www.casadicurareginapacis.com,934,515201,934.0,588748.0
0,0.0,0.0,93017,VIA P.PE LANZA DI SCALEA 3/5,SKEMA INIZIATIVE SANITARIE srl,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,CASA DI CURA 'REGINA PACIS',12,N,6,51,195960851.0,info@casadicurareginapacis.com,www.casadicurareginapacis.com,934,515201,934.0,588748.0
0,0.0,0.0,93010,Via Crucillà 169,AMBULATORIO ODONTOIATRICO DOTT.SSA M.C.BONA S.R.L.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,36,1883320853.0,lucignainsalaco@hotmail.it,,934,931121,934.0,931121.0
0,0.0,0.0,93100,Via Luigi Monaco 12,'SEDITA SRL',S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,35,1543880858.0,seditasrl@gmail.com,www.centromedicosedita.com,934,551204,934.0,551204.0
Caltanissetta,37.0717468,14.2493413,93012,VIA RUGGERO SETTIMO 13,STUDIO OCULISTICO Dr. ORAZIO GENOVESE E.C. S.A.S.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,30,1812930855.0,genoveseorazio@gmail.com,,933,912724,933.0,912724.0
Caltanissetta,37.0755871,14.2259228,93012,VIA EVEREST 13,AMBULATORIO OSTETRICO-GINECOLOGICO di RUSSOTTO BRUNO & .C. S.A.S.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,20,1801330851.0,bruno.russotto@tin.it,,933,822507,933.0,822507.0
Caltanissetta,37.4867357,13.9907237,93017,C.so Vittorio Emanuele 115,SOCIETA' CONSORTILE PASTEUR S.R.L.,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,40,1842940858.0,info@centroanalisipasteur.it,www.centro analisipasteur.it,934,573758,934.0,573758.0
0,0.0,0.0,93015,Via Bruno Buozzi n°4,UNILAB LABORATORI ANALISI RIUNITI NISCEMI srl,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,38,1854640859.0,unilabsrl@legalmail.it,,934,955644,934.0,955644.0
Caltanissetta,37.0715878,14.2361761,93012,Via Palazzi n°84,CENTRO POLIDIAGNOSTICO SOCIETA' CONSORTILE SRL,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,45,1842910851.0,m.pino2@virgilio.it,,933,933113,933.0,832760.0
Caltanissetta,37.0715878,14.2361761,93012,Via Palazzi 171,AMB.P.O. Vittorio Emanuele (ex AO),S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. VITTORIO EMANUELE (ex AO),12,N,6,72,1825570854.0,silpogela@asp.cl.it,,933,831111,933.0,831206.0
Caltanissetta,37.0715878,14.2361761,93012,Via Palazzi 171,AMB.P.O. Vittorio Emanuele (ex AO),S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. VITTORIO EMANUELE (ex AO),12,N,6,72,1825570854.0,silpogela@asp.cl.it,,933,831111,933.0,831206.0
Caltanissetta,37.0715878,14.2361761,93012,Via Palazzi 171,AMB.P.O. Vittorio Emanuele (ex AO),S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. VITTORIO EMANUELE (ex AO),12,N,6,72,1825570854.0,silpogela@asp.cl.it,,933,831111,933.0,831206.0
Caltanissetta,37.4933974,14.0324504,93100,Via Luigi Russo n°6,Amb. P.O. Sant'Elia (ex AO),S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. Sant'Elia (ex AO),12,S,6,36,1825570854.0,dirsan.posant'elia@asp.cl.it,www.santelia.it,934,559111,934.0,559644.0
Caltanissetta,37.4933974,14.0324504,93100,Via Luigi Russo n°6,Amb. P.O. Sant'Elia (ex AO),S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. Sant'Elia (ex AO),12,S,6,36,1825570854.0,dirsan.posant'elia@asp.cl.it,www.santelia.it,934,559111,934.0,559644.0
Caltanissetta,37.4933974,14.0324504,93100,Via Luigi Russo n°6,Amb. P.O. Sant'Elia (ex AO),S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. Sant'Elia (ex AO),12,S,6,36,1825570854.0,dirsan.posant'elia@asp.cl.it,www.santelia.it,934,559111,934.0,559644.0
0,0.0,0.0,93011,VIA GIACOMO MATTEOTTI 44,AMB.EX P.O. F.BRANCIFORTI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,38,1825570854.0,,,934,348910,934.0,348900.0
Caltanissetta,37.4934648,14.0462079,93100,VIA MALTA,U.O.S. DI PNEUMOLOGIA Protesica e Riabilitativa,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,38,1825570854.0,pneumologia.caltanissetta@asp.cl.it,,934,506830,934.0,506830.0
Caltanissetta,37.4934648,14.0462079,93100,VIA MALTA,U.O.S. DI PNEUMOLOGIA Protesica e Riabilitativa,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,N,5,38,1825570854.0,pneumologia.caltanissetta@asp.cl.it,,934,506830,934.0,506830.0
0,0.0,0.0,93100,Via Luigi Monaco 110,Amb. di Medicina Fisica e Riabilitativa,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,20,1825570854.0,riabilitazione@asp.cl.it,,934,506317,,
0,0.0,0.0,93012,Via Madonna del Rosario snc,Amb. di Medicina Fisica e Riabilitativa,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,20,1825570854.0,,,933,901158,,
Caltanissetta,37.4957162,14.0376172,93100,Via Poggio S. Elia n°28,Centro di Fisioterapia Rocca srl,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,40,1726840851.0,fisioterapiarocca@libero.it,www.centromedicorocca.com,933,581362,,
Caltanissetta,37.4934648,14.0462079,93100,VIA MALTA 71,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,6,66,1825570854.0,poliambulatorio.cl@asp.cl.it,,934,506823,934.0,506823.0
Caltanissetta,37.4934648,14.0462079,93100,VIA MALTA 71,POLIAMBULATORIO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,6,36,1825570854.0,poliambulatorio.cl@asp.cl.it,,934,506823,934.0,506823.0
0,0.0,0.0,93010,VIA S. PERTINI,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,25,1825570854.0,,,922,826149,922.0,820528.0
Caltanissetta,37.083195,14.2308629,93012,VIA BUTERA 88,U.O. PNEUMOLOGIA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,38,1825570854.0,,,933,905302,933.0,905302.0
Caltanissetta,37.083195,14.2308629,93012,VIA BUTERA 88,U.O. PNEUMOLOGIA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,N,5,38,1825570854.0,,,933,905302,933.0,905302.0
0,45.4657262,9.185940300119217,93013,VIA DANTE 2,AMB.P.O. S. STEFANO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. SANTO STEFANO,12,N,6,36,1825570854.0,dirsanpomazzarino@aspcl.it,,934,300211,934.0,300289.0
0,45.4657262,9.185940300119217,93013,VIA DANTE 2,AMB.P.O. S. STEFANO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. SANTO STEFANO,12,N,6,36,1825570854.0,dirsanpomazzarino@aspcl.it,,934,300211,934.0,300289.0
0,45.4657262,9.185940300119217,93013,VIA DANTE 2,AMB.P.O. S. STEFANO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. SANTO STEFANO,12,N,6,36,1825570854.0,dirsanpomazzarino@aspcl.it,,934,300211,934.0,300289.0
Caltanissetta,37.303479,14.2145809,93013,VIA ROMA 2,POLIAMBULATORIO EX INAM,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,6,45,1825570854.0,,,934,385424,934.0,386228.0
Caltanissetta,37.583684,13.7467112,93014,VIA DOGLIOTTI,AMB.P.O. M.I.LONGO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. M. IMMACOLATA LONGO,12,N,5,12,1825570854.0,dspolongo@asp.cl.it,,934,962111,934.0,962219.0
Caltanissetta,37.583684,13.7467112,93014,VIA DOGLIOTTI,AMB.P.O. M.I.LONGO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. M. IMMACOLATA LONGO,12,N,6,18,1825570854.0,dspolongo@asp.cl.it,,934,962111,934.0,962219.0
Caltanissetta,37.583684,13.7467112,93014,VIA DOGLIOTTI,AMB.P.O. M.I.LONGO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. M. IMMACOLATA LONGO,12,N,5,12,1825570854.0,dspolongo@asp.cl.it,,934,962111,934.0,962219.0
0,0.0,0.0,93014,VIA MANZONI 31,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,6,153,1825570854.0,distrettomussomeli@ausl2.caltanissetta.it,,934,506451,,
0,45.4007766,9.9262588,93015,PIAZZA MARTIRI DI NASSIRYA,AMB.P.O.SUOR CECILIA BASAROCCO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. SUOR CECILIA BASAROCCO,12,N,6,80,1825570854.0,dirsan.poniscemi@asp.cl.it,,933,880111,933.0,880207.0
0,45.4007766,9.9262588,93015,PIAZZA MARTIRI DI NASSIRYA,AMB.P.O.SUOR CECILIA BASAROCCO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. SUOR CECILIA BASAROCCO,12,N,6,60,1825570854.0,dirsan.poniscemi@asp.cl.it,,933,880111,933.0,880207.0
0,45.4007766,9.9262588,93015,PIAZZA MARTIRI DI NASSIRYA,AMB.P.O.SUOR CECILIA BASAROCCO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. SUOR CECILIA BASAROCCO,12,N,6,54,1825570854.0,dirsan.poniscemi@asp.cl.it,,933,880111,933.0,880207.0
0,0.0,0.0,93016,C/DA CICIONE,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,36,1825570854.0,presidio.riesi@asp.cl.it,,934,923200,934.0,928114.0
0,0.0,0.0,93016,C/DA CICIONE,POLIAMBULATORIO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,N,1,3,1825570854.0,presidio.riesi@asp.cl.it,,934,923200,934.0,928114.0
0,0.0,0.0,93016,C/DA CICIONE,POLIAMBULATORIO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,N,2,4,1825570854.0,presidio.riesi@asp.cl.it,,934,923200,934.0,928114.0
Caltanissetta,37.4766218,13.9811806,93017,VIA FORLANINI 5,AMB.PO.M RAIMONDI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O.MADDALENA RAIMONDI,12,N,6,115,1825570854.0,dursan.posancataldo@asp.cl.it,,934,512229,934.0,586042.0
Caltanissetta,37.4766218,13.9811806,93017,VIA FORLANINI 5,AMB.PO.M RAIMONDI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O.MADDALENA RAIMONDI,12,N,6,66,1825570854.0,dursan.posancataldo@asp.cl.it,,934,512229,934.0,586042.0
0,0.0,0.0,93017,C/DA BELVEDERE N°1,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,6,148,1825570854.0,poliambulatorio.sancataldo@asp.cl.it,,934,506511,934.0,506525.0
Caltanissetta,37.3369428,13.9953471,93019,VIA ALDO MORO 76,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,6,44,1825570854.0,presidio.sommatino@asp.cl.it,,922,871109,922.0,873409.0
Caltanissetta,37.3369428,13.9953471,93019,VIA ALDO MORO 76,POLIAMBULATORIO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,N,4,7,1825570854.0,presidio.sommatino@asp.cl.it,,922,871109,922.0,873409.0
Caltanissetta,37.5912101,14.0293374,93018,VIA RISORGIMENTO 2,POLIAMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,39,1825570854.0,presidiosantacaterina@asp.cl.it,,934,671555,,
0,0.0,0.0,93016,Via Forlanini n°5,HOSPICE ( SAN CATALDO),S12,ASSISTENZA AI MALATI TERMINALI,STRUTTURA RESIDENZIALE,P.O.MADDALENA RAIMONDI,12,N,0,0,1825570854.0,hospice@asp.cl.it,,934,512325,934.0,512321.0
Caltanissetta,37.0740719,14.2298612,93012,VIA PALAZZI; 177,HOSPICE - TERAPIA DEL DOLORE,S12,ASSISTENZA AI MALATI TERMINALI,STRUTTURA RESIDENZIALE,P.O. VITTORIO EMANUELE (ex AO),12,N,0,0,1825570854.0,hospice.pogela@.asp.cl.it,www.asp.cl.it,933,831544,,
Caltanissetta,37.4901804,14.0559696,93100,VIA ALCIDE DE GASPERI,CONSULTORIO FAMILIARE 1,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,24,1825570854.0,consultorio.cl1@asp.cl.it,,934,21129,934.0,21129.0
Caltanissetta,37.4901804,14.0559696,93100,VIA ALCIDE DE GASPERI,CONSULTORIO FAMILIARE 1,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,24,1825570854.0,consultorio.cl1@asp.cl.it,,934,21129,934.0,21129.0
Caltanissetta,37.4862848,14.0613852,93100,VIALE REGINA MARGHERITA 34/36,CONSULTORIO FAMILIARE 2,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.cl2@asp.cl.it,,934,506570,934.0,29618.0
Caltanissetta,37.4862848,14.0613852,93100,VIALE REGINA MARGHERITA 34/36,CONSULTORIO FAMILIARE 2,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.cl2@asp.cl.it,,934,506570,934.0,29618.0
Caltanissetta,37.0729625,14.2312714,93012,VIA EUROPA 67,CONSULTORIO FAMILIARE 1,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,38,1825570854.0,consultorio.gela1@asp.cl.it,,933,939344,933.0,939344.0
Caltanissetta,37.0729625,14.2312714,93012,VIA EUROPA 67,CONSULTORIO FAMILIARE 1,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,38,1825570854.0,consultorio.gela1@asp.cl.it,,933,939344,933.0,939344.0
Caltanissetta,37.067341,14.2501529,93012,VICO IACONA 5,CONSULTORIO FAMILIARE 2,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio2.gela@asp.cl.it,,933,922063,,
Caltanissetta,37.067341,14.2501529,93012,VICO IACONA 5,CONSULTORIO FAMILIARE 2,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio2.gela@asp.cl.it,,933,922063,,
0,0.0,0.0,93014,VIA MANZONI N 31,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,25,1825570854.0,consultorio.mussolmeli@asp.cl.it,,934,506476,,
0,0.0,0.0,93014,VIA MANZONI N 31,CONSULTORIO FAMILIARE,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,25,1825570854.0,consultorio.mussolmeli@asp.cl.it,,934,506476,,
0,0.0,0.0,93014,VIA MANZONI N 31,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,6,30,1825570854.0,consultorio.mussolmeli@asp.cl.it,,934,506476,,
0,0.0,0.0,93015,VIA MAZZINI 43,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,38,1825570854.0,consultorio.niscemi@tiscali.it,,933,887424,933.0,887424.0
0,0.0,0.0,93015,VIA MAZZINI 43,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,38,1825570854.0,consultorio.niscemi@tiscali.it,,933,887424,933.0,887424.0
0,0.0,0.0,93016,C/DA CICIONE,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,6,38,1825570854.0,consultorio.riesi@asp.cl.it,,934,923209,934.0,923209.0
0,0.0,0.0,93016,C/DA CICIONE,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,6,38,1825570854.0,consultorio.riesi@asp.cl.it,,934,923209,934.0,923209.0
0,0.0,0.0,93017,Via C. Colombo 5,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.sancataldo@asp.cl.it,,934,571606,934.0,571606.0
0,0.0,0.0,93017,Via C. Colombo 5,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.sancataldo@asp.cl.it,,934,571606,934.0,571606.0
0,0.0,0.0,93010,VIA MINTINA,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.serradifalco@asp.cl.it,,934,931710,,
0,0.0,0.0,93010,VIA MINTINA,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1825570854.0,consultorio.serradifalco@asp.cl.it,,934,931710,,
0,25.7805105,-100.3127544,93010,VIA LEONARDO DA VINCI S.N,CONSULTORIO FAMILIARE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,6,38,1825570854.0,consultorio.vallelunga@asp.cl.it,,934,814429,934.0,814429.0
0,25.7805105,-100.3127544,93010,VIA LEONARDO DA VINCI S.N,CONSULTORIO FAMILIARE,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,4,20,1825570854.0,consultorio.vallelunga@asp.cl.it,,934,814429,934.0,814429.0
0,25.7805105,-100.3127544,93010,VIA LEONARDO DA VINCI S.N,CONSULTORIO FAMILIARE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,6,36,1825570854.0,consultorio.vallelunga@asp.cl.it,,934,814429,934.0,814429.0
Caltanissetta,37.0728729,14.2558486,93012,VIA MADONNA DEL ROSARIO 7/A,CENTRO SALUTE MENTALE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,6,66,1825570854.0,dsmgela@asp.cl.it,,933,901265,933.0,901265.0
Caltanissetta,37.0728729,14.2558486,93012,VIA MADONNA DEL ROSARIO 7/A,CENTRO SALUTE MENTALE,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,6,66,1825570854.0,dsmgela@asp.cl.it,,933,901265,933.0,901265.0
Caltanissetta,37.4799469,14.0581524,93100,Via Chiarandà n°13,NEUROPSICHIATRIA INFANTILE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,6,38,1825570854.0,,,934,506800,,
Caltanissetta,37.4799469,14.0581524,93100,Via Chiarandà n°13,NEUROPSICHIATRIA INFANTILE,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,6,38,1825570854.0,,,934,506800,,
