CAP,Latitudine,Longitudine,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
0,0.0,0.0,TP,Trapani,Calatafimi Segesta,"CONTRADA SASI, VIA DEGLI ELIMI 89",SENTIERO PER LA VITA SRL,Comunità Terapeutica Assistita,Sede Operativa
91011,37.9728553,12.9638631,TP,Trapani,Alcamo,VIA NARICI 22,SERAFINO SAS DEL DOTT GIUSEPPE SERAFINO & C,Odontoiatria,Sede Operativa
91011,37.9799197,12.9553915,TP,Trapani,Alcamo,C.SO DEI MILLE 184,SERVIZI SANITARI ALCAMESI SRL,Dialisi,Sede Operativa
0,0.0,0.0,TP,Trapani,Partanna,VIA VITTORIO EMANUELE 179 ,STUDIO ACCARDO SRL,Odontoiatria,Sede Operativa
91011,37.9728553,12.9638631,TP,Trapani,Alcamo,VIA NARICI 26,STUDIO ODONTOIATRICO ASSOCIATO GIUSEPPE CACIOPPO E FIGLI SS,Odontoiatria,Sede Operativa
91011,37.9741523,12.9635392,TP,Trapani,Alcamo,V.LE EUROPA 311,STUDIO ODONTOIATRICO DOTT FRANCESCO BLUNDA,Odontoiatria,Sede Operativa
0,0.0,0.0,TP,Trapani,Trapani,VIA VIRGILIO 129 QUARTIERE PORTICI,STUDIO ODONTOIATRICO DOTT IGNAZIO MAURO,Odontoiatria,Sede Operativa
91100,38.0184915,12.5240046,TP,Trapani,Trapani,VIA VESPRI 95/97,STUDIO RADIOLOGICO DI G PERRICONE & C SNC,Radiologia,Sede Operativa
91011,37.983543,12.9632498,TP,Trapani,Alcamo,VIA CERNAIA 25,STUDIO RADIOLOGICO DOTT GASPARE BENENATI DI A BENENATI & C SNC,Radiologia,Sede Operativa
91100,38.0195271,12.5196112,TP,Trapani,Trapani,VIA PASSO ENEA 104,STUDIO SANCI SRL,Odontoiatria,Sede Operativa
91020,37.7180762,12.5149222,TP,Trapani,Petrosino,VIA DEI PLATANI 128,VILLA AZZURRA SRL,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,TP,Trapani,Mazara del Vallo,PROLUNGAMENTO DI VIA DEI CICLOPI,VILLA LETIZIA COOP SOC,Residenza Sanitaria Assistita,Sede Operativa
0,0.0,0.0,TP,Trapani,Vita,VIA COMPARTO Z6 LOTTO N. 305,VITA LITY DI DI BELLA VITA ANNA & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96016,37.2862725,14.9989979,SR,Siracusa,Lentini,VIA VERDI 15 BIS,ACM LAB,Medicina di laboratorio - Aggregazione,Punto di accesso
96016,37.2935749,15.0001839,SR,Siracusa,Lentini,VIA ROSSO DI SAN SECONDO 10,ACM LAB ,Medicina di laboratorio - Aggregazione,Sede Operativa
96100,37.0778871,15.2814893,SR,Siracusa,Siracusa,VIALE TERACATI 51/E,ADEL SAS DI ELGA CINCOTTA,Odontoiatria,Sede Operativa
96100,37.0753716,15.2815081,SR,Siracusa,Siracusa,CORSO GELONE N.39,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,SR,Siracusa,Sortino,P.G. CIANCI N. 4,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,SR,Siracusa,Pachino,VIA UGO LA MALFA S.N.,AIAS ONLUS - SEZ PACHINO ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96010,37.0596582,14.8998456,SR,Siracusa,Palazzolo Acreide,VIA MILANO S.N.,AIAS ONLUS - SEZIONE DI PALAZZOLO ACREIDE - DI MARCO GAETANO,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96012,37.2397976,15.2206798,SR,Siracusa,Augusta,VIA LAVAGGI 127,ALDRAL SRL,Dermatologia,Sede Operativa
96016,37.2884849,14.9962145,SR,Siracusa,Lentini,VIA DELLO STADIO 26,AMBULATORIO DI CARDIOLOGIA COCO SRL,Cardiologia,Sede Operativa
96100,37.0844006,15.2894304,SR,Siracusa,Siracusa,VIA TISIA 60,AMBULATORIO DI DIAGNOSI CARDIOVASCOLARE DOTT ARCIERI SALVATORE & C SAS,Cardiologia,Sede Operativa
96014,37.0788269,15.157604,SR,Siracusa,Floridia,VIA CARBONARO 60,AMBULATORIO DI EMODIALISI FLORIDIANO SRL ,Dialisi,Sede Operativa
96100,37.0778871,15.2814893,SR,Siracusa,Siracusa,VIALE TERACATI 51/E,AMBULATORIO ODONTOIATRICO ARETUSEO DADO SRL DI CUGNO LAURA,Odontoiatria,Sede Operativa
96011,36.9104608,15.1450911,SR,Siracusa,Avola,VIA BENEDETTO CROCE N. 6,AMBULATORIO ODONTOIATRICO PALMERI SRL ,Odontoiatria,Sede Operativa
96100,37.0846769,15.2737367,SR,Siracusa,Siracusa,VIALE SCALA GRECA 81,AMBULATORIO ORL DEL DR CAPPUCCIO RENATO,Otorinolaringoiatria,Sede Operativa
96019,36.8215218,14.9502674,SR,Siracusa,Rosolini,VIA DI LORO 8,AMBULATORIO POLIDIAGNOSTICO PACHINESE DI GENNARO ANGELO & C SAS,Radiologia,Sede Operativa
96011,36.9087658,15.1352412,SR,Siracusa,Avola,VIA MAZZINI 7,ANALISI CLINICHE MAIRA SAS ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Rosolini,via D. Alighieri angolo via Trilussa s.n.,ANALISI CLINICHE RIUNITE,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,SR,Siracusa,Rosolini,VIA D. ALIGHIERI ANGOLO VIA TRILUSSA S.N.,ANALISI CLINICHE RIUNITE,Medicina di laboratorio - Aggregazione,Sede Operativa
96015,37.2305661,14.882929,SR,Siracusa,Francofonte,VIA GARIBALDI 27,ANALISI CLINICHE TOMASELLI SALVATORE & C SNC,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,CONTRADA SPALLA SN,ANTOFIN SRL RSA ANNI D'ORO,Residenza Sanitaria Assistita,Sede Operativa
96100,37.1031954,15.2705311,SR,Siracusa,Siracusa,VIA SCALA GRECA 406/A,ANTOFIN SRL RSA SCALA GRECA,Residenza Sanitaria Assistita,Sede Operativa
96100,37.0828492,15.2713186,SR,Siracusa,Siracusa,VIA DI VILLA ORTISI 60,ASS CITTˇ RINASCITA,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
96016,37.2972763,15.0023493,SR,Siracusa,Carlentini,VIA ETNEA 154/A,ASSOCIAZIONE ASPER,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96017,36.8869751,15.0689757,SR,Siracusa,Noto,VIA TORINO 13,ASSOCIAZIONE AZZURRA PICCOLA SOC COOP A RL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96014,37.0887202,15.158181,SR,Siracusa,Floridia,VIALE TURATI 62,ASSOCIAZIONE EIDOS ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96011,36.9142042,15.1436032,SR,Siracusa,Avola,VIA DALLA CHIESA 55,ASSOCIAZIONE EIDOS ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96100,37.0770127,15.2927987,SR,Siracusa,Siracusa,VIA PORDENONE 5,ASSOCIAZIONE MAIOR DI PALAZZOLO OTTAVIO ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96014,37.0802972,15.1574867,SR,Siracusa,Floridia,VIA PIAVE 6,BAZZANO GAETANO,Ostetricia e ginecologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,VIA P. UMBERTO 185,BENEVENTANO DEL BOSCO SNC,Radiologia,Sede Operativa
96012,37.2431863,15.2218315,SR,Siracusa,Augusta,VIA CITRUS 33,BIO CONTROL SRL ,Medicina di laboratorio,Sede Operativa
96100,37.0807192,15.2747115,SR,Siracusa,Siracusa,via forlanini 7/9,BIOIMMAGINI SRL,Medicina di laboratorio,Sede Operativa
96014,37.0834195,15.1463892,SR,Siracusa,Floridia,CORSO VITTORIO EMANUELE 112,BIOMEDICA SRL DI GIGLIUTO VINCENZA,Medicina di laboratorio,Sede Operativa
10141,45.0642224,7.6374534,SR,Siracusa,Augusta,VIA CARSO 10,BIVAL SRL,Neurologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,CONTRADA SPALLA,CASA DI CURA ISTITUTO ORTOPEDICO VILLA SALUS DI INNOCENZO GALATIOTO,Attività ambulatoriale case di cura private,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,CONTRADA SPALLA,CASA DI CURA ISTITUTO ORTOPEDICO VILLA SALUS DI INNOCENZO GALATIOTO,Casa di cura,Sede Operativa
96100,37.079871,15.298014,SR,Siracusa,Siracusa,VIA LOMBARDIA 1,CASA DI CURA SANTA LUCIA ,Casa di cura,Sede Operativa
96100,37.1003721,15.2697374,SR,Siracusa,Siracusa,VIA FRANCOFONTE 5,CASA DI CURA VILLA AURELIA,Casa di cura,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,Via Traversa Belvedere di Scala Greca 24,CASA DI CURA VILLA AZZURRA ,Casa di cura,Sede Operativa
96100,37.1003721,15.2697374,SR,Siracusa,Siracusa,VIA FRANCOFONTE 5,CASA DI CURA VILLA MAURITIUS ,Attività ambulatoriale case di cura private,Sede Operativa
96100,37.1003721,15.2697374,SR,Siracusa,Siracusa,VIA FRANCOFONTE 5,CASA DI CURA VILLA MAURITIUS ,Casa di cura,Sede Operativa
96100,37.0796526,15.2783072,SR,Siracusa,Siracusa,VIA AGATI 3,CASA DI CURA VILLA RIZZO ,Casa di cura,Sede Operativa
96100,37.092311,15.2732944,SR,Siracusa,Siracusa,VIA AUGUSTA 33,CATERA DANIELA - SOC COOP AMICA,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96100,37.0651666,15.2891037,SR,Siracusa,Siracusa,CORSO UMBERTO 25,CAVARRA E GIARDINELLI SRL,Medicina di laboratorio,Sede Operativa
96019,36.8203494,14.946075,SR,Siracusa,Rosolini,VIA SERBATOIO 4,CEMED DEL DOTT DI ROSOLINI SAS,Endocrinologia,Sede Operativa
96011,36.9125482,15.1320464,SR,Siracusa,Avola,VIA COLOMBO 32,CENTRO ANALISI BIOS SRL - RUBINO FERDINANDO,Medicina di laboratorio,Sede Operativa
96018,36.7145172,15.0879156,SR,Siracusa,Pachino,via Gorizia 63,CENTRO ANALISI CLINICHE PACHINO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
96018,36.7174158,15.0984749,SR,Siracusa,Pachino,VIA CAVOUR N. 12 ,CENTRO ANALISI CLINICHE PACHINO SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
96100,37.0804598,15.2810705,SR,Siracusa,Siracusa,VIALE TERACATI 31,CENTRO ANALISI CLINICHE SRL ,Medicina di laboratorio,Sede Operativa
96010,37.1777527,15.1288663,SR,Siracusa,Melilli,VIALE ITALIA 1,CENTRO ANALISI MELILLI SRL,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,FRAZ VILLASMUNDO,CENTRO ANALISI ROMA SRL DI SAMPERI MARIA,Medicina di laboratorio,Punto Prelievo
96012,37.2294631,15.2211419,SR,Siracusa,Augusta,VIA ROMA 68/69,CENTRO ANALISI ROMA SRL DI SAMPERI MARIA ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Francofonte,C/DA GRASSUME,CENTRO ARETUSEO DI RIABILITAZIONE ONLUS ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96015,37.2283958,14.8804608,SR,Siracusa,Francofonte,via Gaudioso 42,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L,Medicina di laboratorio - Aggregazione,Punto di accesso
96010,37.0623549,14.90617,SR,Siracusa,Palazzolo Acreide,VIA GARIBALDI 66,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L,Medicina di laboratorio - Aggregazione,Punto di accesso
96016,37.2879817,14.9980295,SR,Siracusa,Lentini,via Garibaldi 118,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L,Medicina di laboratorio - Aggregazione,Punto di accesso
96010,37.036155,15.0609661,SR,Siracusa,Canicattini Bagni,VIA BELLINI 41,CENTRO BIOMEDICO SAS DOTT RANDAZZO SALVATORE - DOTTSSA CULTRERA MARIA ROSA ANNA ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Pachino,VIA A. MORO 11/15,CENTRO CUORE PACHINO DEL DR ANGELO PETRALITO SRL,Cardiologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,VIA G. LAVAGGI 48,CENTRO DI DIAGNOSTICA DI IMMAGINI DI GULINO GIUSEPPE & C SNC,Radiologia,Sede Operativa
96016,37.2972763,15.0023493,SR,Siracusa,Carlentini,VIA ETNEA 154/A,CENTRO DI DIAGNOSTICA E TERAPIA CARDIOVASCOLARE DEL DOTT SERGIO MONACO E C SAS ,Cardiologia,Sede Operativa
96100,37.0778871,15.2814893,SR,Siracusa,Siracusa,VIALE TERACATI 51/M,CENTRO DI RIABILITAZIONE ISOPTERA (SOC COOP SAN MARTINO),Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
0,0.0,0.0,SR,Siracusa,Rosolini,CORSO SAVOIA SNC,CENTRO DI RIABILITAZIONE SRL UNISOCIO,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96100,37.0766001,15.283591,SR,Siracusa,Siracusa,VIA SAN SEBASTIANO 39,CENTRO DIAGNOSTICO CARDIOLOGICO MANGIAFICO SRL - MANGIAFICO SALVATORE,Cardiologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Avola,VIA R. SETTIMO 26,CENTRO DIAGNOSTICO S VENERA SRL,Radiologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Noto,VIA A. CAVARRA 33,CENTRO DIALISI NEFRAL SRL,Dialisi,Sede Operativa
96016,37.2925592,14.9980115,SR,Siracusa,Lentini,VIA CERERE 6,CENTRO DIALISI SAN LUCA SRL ,Dialisi,Sede Operativa
96011,36.9127996,15.1443039,SR,Siracusa,Avola,VIA BASILE 2,CENTRO DIALISI SUNDIAL SRL ,Dialisi,Sede Operativa
96016,37.2910911,15.0017414,SR,Siracusa,Lentini,Via Agnone 28,CENTRO DIURNO PER SOGGETTI AFFETTI DA DISTURBO AUTISTICO SOCIETˇ COOPERATIVA SOCIALE CORALLO,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
96015,37.2266867,14.879958,SR,Siracusa,Francofonte,VIA TRAPANI 27,CENTRO MEDICO AMBULATORIALE IPPOLITO FRANCESCO & C SNC,Radiologia,Sede Operativa
96017,36.8881903,15.0655635,SR,Siracusa,Noto,VIA BOITO 2/A,CENTRO NEURODIAGNOSTICO DEL DOTT GIUSEPPE GENOVESI & C SAS,Neurologia,Sede Operativa
96017,36.8936569,15.0706512,SR,Siracusa,Noto,VIA GIOVANNI NICOTERA 36,CENTRO OCULISTICO DEL DOTT  CORRADO MIGLIORE SAS,Oculistica,Sede Operativa
96014,37.0802848,15.1556897,SR,Siracusa,Floridia,Corso Vittorio Emanuele 502,CENTRO ODONTOIATRICO LO GIUDICE SRL,Odontoiatria,Sede Operativa
0,0.0,0.0,SR,Siracusa,Noto,VIA VITTORIO EMANUELE 24,CENTRO ODONTOIATRICO MACCA DI MACCA SALVATORE & C SAS,Odontoiatria,Sede Operativa
96018,36.7161672,15.0908481,SR,Siracusa,Pachino,VIA UNITA' 56,CENTRO ODONTOIATRICO PACHINO DEL DR MIZZI DINO & C SRL,Odontoiatria,Sede Operativa
96012,37.2316139,15.2187671,SR,Siracusa,Augusta,VIA XIV OTTOBRE 65,CENTRO ODONTOIATRICO TOMASI SAS DI SCIBILIA DOTT MAURO ,Odontoiatria,Sede Operativa
96018,36.716419,15.0894939,SR,Siracusa,Pachino,VIA MARSALA 8,CENTRO OTORINO PACHINESE SS,Otorinolaringoiatria,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA SERVI DI MARIA 7,CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA SERVI DI MARIA 7,CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA SERVI DI MARIA 7,CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL ,Radiologia,Sede Operativa
96019,36.8189138,14.9516134,SR,Siracusa,Rosolini,VIA SIPIONE 175,CENTRO POLIFUNZIONALE RIABILITAZIONE SOCIETA' COOPERATIVA SOCIALE ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96100,37.069883,15.2837889,SR,Siracusa,Siracusa,corso Gelone 39,CENTRO SERVIZI MEDICI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
96010,37.16217,15.0339313,SR,Siracusa,Sortino,via Padre Gaudenzio Cianci 4,CENTRO SERVIZI MEDICI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
96100,37.0847517,15.2810053,SR,Siracusa,Siracusa,VIALE TICA 174,CLEF DEL DOTT GIULIANO CARMELO & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA DELLE VIGNE N. 76/78 - Cassibile,CONSORLABO SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
96011,36.910596,15.1314585,SR,Siracusa,Avola,via Ruggero Settimo 26,CONSORLABO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,SR,Siracusa,Noto,CONTRADA CODALUPO,CONSORZIO ARETUSEO DI RIABILITAZIONE ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,SR,Siracusa,Rosolini,CONTRADA TIMPAROSSA SN,CONSORZIO ARETUSEO DI RIABILITAZIONE ONLUS ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96100,37.0753716,15.2815081,SR,Siracusa,Siracusa,corso Gelone n. 82,CONSORZIO SANITARIO DEDA S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
96100,37.0753716,15.2815081,SR,Siracusa,Siracusa,corso Gelone n. 63,CONSORZIO SANITARIO DEDA S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
96010,37.1803,15.1287922,SR,Siracusa,Melilli,VIALE KENNEDY 72,CONSORZIO SICIILIANO DI RIABILITAZIONE CRS SC A RL,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96013,37.2739755,15.0170495,SR,Siracusa,Carlentini,via Fontenuovo 110/112,CRES SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
96016,37.2920921,15.0001419,SR,Siracusa,Lentini,via Etnea 23,CRES SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
96016,37.293106,14.9968529,SR,Siracusa,Lentini,via Toledo 48,CRES SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
96016,37.3029561,15.0021726,SR,Siracusa,Lentini,VIA ETNEA N. 23,CRES SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,CONTRADA Costa dei Conti sn,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96010,37.1803,15.1287922,SR,Siracusa,Melilli,viale Kennedy 72,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96014,37.080912,15.1525695,SR,Siracusa,Floridia,VIA IV NOVEMBRE 50 ,DENTAL CENTER FLORIDIA SRL,Odontoiatria,Sede Operativa
96010,37.0610449,14.9101199,SR,Siracusa,Palazzolo Acreide,VIA QUASIMODO 7,DI BARTOLO NUNZIO & C SNC,Radiologia,Sede Operativa
96018,36.7174158,15.0984749,SR,Siracusa,Pachino,VIA CAVOUR 14,DIAGNOSTICA PER IMMAGINI DI MONCADA SALVATORE SRL,Radiologia Diagnostica,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA U. SOVIETICA 1,DIALISI ARETUSEA SRL,Dialisi,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,CONTRADA OLIVETO BRUCOLI MARE,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
96016,37.2876659,14.9970645,SR,Siracusa,Lentini,VIA FRATELLI BANDIERA 13,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
96012,37.2279663,15.2212408,SR,Siracusa,Augusta,VIA MEGARA 217,D'ONOFRIO ROSARIO SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96012,37.2279663,15.2212408,SR,Siracusa,Augusta,VIA MEGARA 217,D'ONOFRIO ROSARIO SNC,Radiologia,Sede Operativa
96100,37.0778871,15.2814893,SR,Siracusa,Siracusa,VIALE TERACATI 51/I,ECORAD DI AMATO SALVATORE E C SNC,Radiologia,Sede Operativa
96013,37.2773103,15.0125113,SR,Siracusa,Carlentini,VIA ARCHIMEDE 49,EMANUELE SALVO SERGIO,Dermatologia,Sede Operativa
96017,36.8870576,15.074381,SR,Siracusa,Noto,VIALE PRINCIPE DI PIEMONTE 32,EMOLAB DI VIRGA LUANA & C SAS,Medicina di laboratorio,Sede Operativa
96016,37.2891971,14.9993488,SR,Siracusa,Lentini,VIA ZENONE N. 9 ,FISIOMAG SRL ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96100,37.0705047,15.2810235,SR,Siracusa,Siracusa,VIA ADDA 9,FISIOMED SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96014,37.0816263,15.1494788,SR,Siracusa,Floridia,CORSO VITTORIO EMANUELE 281,FLORILAB SRL ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA L. SPAGNA 32,FONDAZIONE S ANGELA MERICI ONLUS,Casa Alloggio per Malati di Aids,Sede Operativa
96014,37.0818109,15.1524517,SR,Siracusa,Floridia,VIA ROMA 13,FORUCCELLO SRL,Cardiologia,Sede Operativa
96100,37.0818638,15.2870999,SR,Siracusa,Siracusa,VIALE TICA 71,GIBI SRLCENTRO MEDICO DI ORTOPEDIA E FISIOTERAPIA DI GIBELLINO GAETANO,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
96100,37.0821738,15.2869373,SR,Siracusa,Siracusa,VIALE TICA 85,GLORIOSO ANNA MARIA,Medicina di laboratorio,Sede Operativa
96010,37.1009392,15.11950826414373,SR,Siracusa,Solarino,PIAZZA PLEBISCITO 16,INTERLANDI GIUSEPPE SRL,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,FRAZ. VILLASMUNDO VIA REGINA ELENA 45,IPPEDICO FRANCESCO SRLS,Medicina di laboratorio,Sede Operativa
96100,37.1031954,15.2705311,SR,Siracusa,Siracusa,VIA SCALA GRECA 157,ISTITUTO DI DIAGNOSTICA PER IMMAGINI ARETUSA SRL ,Radiologia,Sede Operativa
96100,37.087695,15.2724487,SR,Siracusa,Siracusa,VIALE SCALA GRECA 157,ISTITUTO DI DIAGNOSTICA PER IMMAGINI ARETUSA SRL ,Riabilitazione Cardiologica,Sede Operativa
96100,37.0921613,15.2673553,SR,Siracusa,Siracusa,VIA PIAZZA ARMERINA 34,ISTITUTO PSICOPEDAGOGICO S ANGELA MERICI ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,SR,Siracusa,Solarino,VIA DON G. MINZONI 7,KARDIA CENTRO DI DIAGNOSTICA E TERAPIA CARDIOVASCOLARE DELLA DOTT SSA MARIA FRANCESCA MIANO & C SAS,Cardiologia,Sede Operativa
0,0.0,0.0,SR,Siracusa,Melilli,CONTRADA SPALLA,LA MAGNOLIA DI SALUSTRA SRL,Comunità Terapeutica Assistita,Sede Operativa
96016,37.3029561,15.0021726,SR,Siracusa,Lentini,VIA ETNEA 197/B,LA META ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
96100,37.0702712,15.2838308,SR,Siracusa,Siracusa,CORSO GELONE 82,LABORATORIO ANALISI CLINICHE DEDA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
96100,37.0841847,15.2523102,SR,Siracusa,Siracusa,VIA MONTE LAURO 14,LABORATORIO ANALISI CLINICHE DEDA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
96100,37.098724,15.2722638,SR,Siracusa,Siracusa,VIALE DEI COMUNI 18/A,LABORATORIO ANALISI CLINICHE DEDA SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,VIA EPICARNO CORBINO 41,LABORATORIO ANALISI CLINICHE DR BELLA DARIO SNC,Medicina di laboratorio,Sede Operativa
96010,37.0610449,14.9101199,SR,Siracusa,Palazzolo Acreide,VIA QUASIMODO 7,LABORATORIO ANALISI CLINICHE S TERESA SNC - TINE' GIUSEPPA,Medicina di laboratorio,Sede Operativa
96100,37.0923588,15.2768468,SR,Siracusa,Siracusa,VIA ITALIA 10,LABORATORIO ANALISI DOTT ANGELO DI BARTOLO,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Siracusa,VIA TISIA R.CO 2,LABORATORIO GAMMA SAS DI CARRUBBA ROSETTA,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Augusta,VIA P. UMBERTO 302/30,LABORATORIO PATOLOGIA CLINICA TRINGALI SALVATORE & C SNC,Medicina di laboratorio,Sede Operativa
96100,37.0732968,15.2818004,SR,Siracusa,Siracusa,CORSO GELONE 103,LABORATORIO SALUS MENDEL SRL,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Noto,VIA PRINCIPE UMBERTO 2/415/07/2005,"LAC LABORATORIO ANALISI CLINICHE DI TRAVALI DR MARIO SCROFANI VINCENZO, LICITRA GIUSEPPE, RIZZA ALESSANDRA E COSTA MARIA SNC",Medicina di laboratorio,Sede Operativa
96016,37.2892664,14.9993268,SR,Siracusa,Lentini,VIA POLIBIO 1/A ,LEO LAB SRL - DRAGHI LUCIA TERESA,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,SR,Siracusa,Noto,VIA S. LA ROSA 31,MASUZZO CONCETTINA,Medicina di laboratorio,Sede Operativa
96012,37.245396,15.2201664,SR,Siracusa,Augusta,VIA MATTEOTTI 14,MEDICAL CENTER SNC DI NICOLOSI A E MILLUZZO D,Medicina di laboratorio,Sede Operativa
96100,37.0813843,15.2759398,SR,Siracusa,Siracusa,via Necropoli Grotticelle n. 30,MEDILAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
96019,36.8189138,14.9516134,SR,Siracusa,Rosolini,via Sipione n. 48,MEDILAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,SR,Siracusa,Siracusa,via Siracusa n. 82 - Frazione Belvedere,MEDILAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
96011,36.9082801,15.1296381,SR,Siracusa,Avola,CORSO VITTORIO EMANUELE N. 231 ,MEDILAB SCARL ,Medicina di laboratorio - Aggregazione,Sede Operativa
