CODICEIDENTIFICATIVOSITO;DENOMINAZIONESITOLOGISTICO;INDIRIZZO;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;LATITUDINE;LONGITUDINE;LOCALIZE
6048;"Bancofarmacia ""ICOM""";Contrada Bicocca;5031770877;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40118;41029;37,5037449;15,0861293;1
6048;Centro Commerciale Porte di Catania;S.S. del Gelso Bianco Km.84+500 Contrada Bicocca;5031770877;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41030;-;37,5037449;15,0861293;1
6079;Parafarmacia ARTEMISIA;Via Principe Umberto, 168;1229190887;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40148;-;36,95692426;14,49619784;1
6081;PARAFARMACIA AENNEPHARMA S.R.L.;VIA N. BIXIO, N° 230;1486180886;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40148;40816;36,9518933;14,5332768;1
6081;PARAFARMACIA CO.GIL.FARMA SRL;VIA N. BIXIO, N° 230;1486180886;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40817;41973;36,9518933;14,5332768;1
6081;PARAFARMACIA DOTT.SSA ANZALDO S.R.L. S.;Via N. BIXIO, N° 230;1580000881;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;41974;-;36,9518933;14,5332768;1
6083;PARAFARMACIA DOTT.SSA MIRIAM CRISTOFARO;C.SO VITTORIO EMANUELE 86;4758100871;95042;87018;GRAMMICHELE;87;CT;CATANIA;190;SICILIA;40148;-;37,2118636;14,6391086;1
6121;parafarmacia d'amore;via aquileia, 114;5848460829;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40179;-;38,14281678;13,33269271;1
6160;P&P Srl;CENTRO COMMERCIALE ETNAPOLIS;4978840876;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;41153;42674;37,5449539;14,95139957;1
6160;PARAFARMACIA ETNAPOLIS;#NOME?;5368500871;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;42675;-;37,5449539;14,95139957;1
6160;PARAFARMACIA IPERFAMILA;CENTRO COMMERCIALE ETNAPOLIS;4978840876;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;40210;41152;37,5449539;14,95139957;1
6205;parafarmacia tranchina;via malaspina n. 126;5250710828;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40238;-;38,13022074;13,33094987;1
6211;Parafarmacia Dott.ssa Giulia Pedone;Via Del Ginnasio,24;1156340869;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;40238;-;37,8517126;15,2892904;1
6214;parafarmacia-erboristeria dott.ssa baratta rita;v.vittorio amedeo 9;4029810829;90018;82070;TERMINI IMERESE;82;PA;PALERMO;190;SICILIA;40238;-;37,95990094;13,7408497;1
6252;parafarmacia omeopatica;via carducci 11;1437360884;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;40238;-;36,9475014;14,61123448;1
6259;EUREKA  C.M.  srl;Via J.F. Kennedy, 87;5863650825;90031;82009;BELMONTE MEZZAGNO;82;PA;PALERMO;190;SICILIA;40238;41547;38,0456554;13,3946429;1
6261;PARAFARMACIA DOTTORESSA RESTIVO GRAZIA LUCIA;VIA VITTORIO EMANUELE ORLANDO, 6;2146390840;92025;84012;CASTELTERMINI;84;AG;AGRIGENTO;190;SICILIA;40238;-;37,52937302;13,62738864;1
6270;PARAFARMACIA DOTT.SSA ALESSANDRA TROJA;VIA PRINCIPE DI PALAGONIA 12F-G;5889730825;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40238;41670;38,13022074;13,33094987;1
6287;PARAFARMACIA RUSSO DOTT.AUGUSTO;VIA SPIRITO SANTO N.77;4675500872;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;40269;-;37,62426309;15,11751958;1
6293;Parafarmacia di Emanuele Maria Grazia;Piazza Trento e Trieste;3088060839;98079;83101;TUSA;83;ME;MESSINA;190;SICILIA;40269;-;37,98466574;14,24074935;1
6315;cadifarm s.r.l.;via generale vincenzo streva, 55;5606800828;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40269;-;38,13811848;13,35086214;1
6326;BIOKAN PHARMA S.a.S.;via Francesco Crispi, 44;2597440847;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;40269;41943;37,6800781;12,7935549;1
6339;parafarmacia natura & pharma;via Ruggero Settimo, 1;4744390875;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40299;40482;37,51826926;15,09218896;1
6384;parafarmacia kastalia di bordonaro leonardo;c/da piombo;1324350881;93100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;40299;-;36,9269273;14,7255129;1
6406;Parafarmacia Aeroporto;Aeroporto Catania;2999080878;95121;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40299;43921;37,46689845;15,06356824;1
6424;POSEIDON S.R.L.;CONTRADA CIACHEA SN;5884420828;90044;82021;CARINI;82;PA;PALERMO;190;SICILIA;40330;-;38,12956244;13,16340388;1
6438;PARAFARMACIA COZZO SRL CON SOCIO UNICO;VIA CATIRA S.LUCIA SN;4791770870;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;40330;40602;37,5782757;15,0947724;1
6447;PARAFARMACIA XX SETTEMBRE;VIA XX SETTEMBRE 15;5919750827;90141;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40330;-;38,07988537;13,51007562;1
6582;PARAFARMACIA CUSMANO DR.SSA CARMELA SANTANGELO;VIA SEGNI, 5;2604270849;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;40360;-;37,5089399;13,0660965;1
6627;Parafarmacia Dott. Leni Luca;Via Algeri 16/18;1685060897;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;40360;41090;37,08602386;15,29724456;1
6641;L'Angolo della Salute;Via Archimede 309;1124590884;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;40391;-;36,7593625;14,64665942;1
6715;Parafarmacia ARTEMISIA;Via Rosario Giurato, sn;1229190887;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40391;-;36,9520998;14,5372653;1
6748;PARAFARMACIA CATALANO;VIA GHEZZI 27;2604630844;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;40422;-;37,5065172;13,1084935;1
6766;iper Borgonuovo;Via Torre Ingastone Località Borgonuovo;3503411203;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43070;44561;38,13022074;13,33094987;1
6766;iper Borgonuovo;Via Torre Ingastone Località Borgonuovo;5314510826;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40452;43069;38,13022074;13,33094987;1
6802;PARAFARMACIA Dott Alessandro Benedetto Ferlito;Via Ammiraglio Caracciolo 21;5364610872;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42675;42978;37,50762927;15,06751318;1
6802;PARAFARMACIA Dott Domenico Epifani;Via Ammiraglio Caracciolo 21;4823850872;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40452;42490;37,50762927;15,06751318;1
6802;PARAFARMACIA Dott Domenico Epifani;Via Ammiraglio Caracciolo 21;5364610872;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42491;42674;37,50762927;15,06751318;1
6802;PARAFARMACIA Dott. Alessandro Benedetto Ferlito;Via Ammiraglio Caracciolo 21;5364610872;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42979;-;37,50762927;15,06751318;1
6807;Parafarmacia Naturfarma del dott. A. Barone;Via San Giovanni, 194;2278500810;91021;81004;CAMPOBELLO DI MAZARA;81;TP;TRAPANI;190;SICILIA;40452;41333;37,63773223;12,75480372;1
6816;PARAFARMACIA ALCHIMEA DI GIANDINOTO SILVANA;VIA TIMEO 23;3116290838;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;40452;41274;37,85414976;15,28822572;1
6818;ParaFarmacia Vittorio Emanuele III;Via Vitt.EmanueleIII,n°27;4451000873;96016;89011;LENTINI;89;SR;SIRACUSA;190;SICILIA;40452;-;37,2901741;14,9990686;1
6825;parafarmacia natura & pharma;via Vittorio Emanuele Orlando,34;4744390875;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40452;-;37,57396775;15,10012194;1
6875;Parafarmacia Il Giardino di Avola;C.da Risicone - circ. Avola - Noto;2999080878;96012;89002;AVOLA;89;SR;SIRACUSA;190;SICILIA;40483;40968;36,9272002;15,11904756;1
6878;FARMA CENTER FARMACISTA DEL DOTT. ANDREA SALVO;CORSO CALATAFIMI,14;1401320815;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;40483;-;37,79326616;12,44503935;1
6896;Parafarmacia Savoia;Corso Savoia 239/c;4832320875;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40483;-;37,62127527;15,16259875;1
6897;Parafarmacia del Mare;Via Spiaggia , 115;2058570876;95016;87023;MASCALI;87;CT;CATANIA;190;SICILIA;40483;-;37,76653982;15,16686771;1
6936;parafarmacia armenia vanda;viale papa giovanni xxiii 27/a;1441430889;97016;88008;POZZALLO;88;RG;RAGUSA;190;SICILIA;40483;-;36,73336119;14,85009428;1
6973;Parafarmacia Bruni;viale San Martino 172;1722550835;98100;83048;MESSINA;83;ME;MESSINA;190;SICILIA;40513;-;38,1781244;15,5488386;1
7000;"""IL NIDO"" DI NIPITELLA ELIANA";VIA SOLFERINO 10;1294360894;96016;89011;LENTINI;89;SR;SIRACUSA;190;SICILIA;40513;-;37,28847214;14,9995013;1
7001;parafarmacia sicilia s.r.l.;via carbone 27;5721120821;90151;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40513;-;38,13022074;13,33094987;1
7012;parafarmacia del viale;viale aldo moro 206;1700770892;96018;89014;PACHINO;89;SR;SIRACUSA;190;SICILIA;40544;41274;36,72051272;15,09030048;1
7038;Parafarmacia;Via Pietro Maria Rocca,1;2261580811;91011;81001;ALCAMO;81;TP;TRAPANI;190;SICILIA;40544;-;37,96384984;12,97409835;1
7075;parafarmacia & spa;c/o sicilia fashion village;1052390869;94011;86001;AGIRA;86;EN;ENNA;190;SICILIA;40544;-;37,6021502;14,54684898;1
7090;PARAFARMACIA F.LLI DIANA S.R.L;VIA G'D'ANNUNZIO, 48;1159250867;94015;86014;PIAZZA ARMERINA;86;EN;ENNA;190;SICILIA;40575;42582;37,48584659;14,32473163;1
7096;Parafarmacia Kalos;Via Pitrè 193/F;5729720820;90136;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42795;-;38,13022074;13,33094987;1
7096;Parafarmacia Kalos;via Pitrè 193/F;5729720820;90136;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40575;42794;38,13022074;13,33094987;1
7098;Parafarmacia  MAAS;Contr. Jungetto;4836200875;95121;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40575;41274;37,44220831;15,03582932;1
7102;Parafarmacia I Portali;Via C. Colombo, 6 c/o c. comm.le I Portali;2999080878;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;40575;43890;37,57712192;15,09267251;1
7118;Parafarmacia Al Faro;Via Acquicella Porto, 6/b;2999080878;95121;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40575;44227;37,48994755;15,07553915;1
7120;Parafarmacia Vecchia Dogana Al Porto;Via Cardinale Dusmet (Porto di Catania);2999080878;95121;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40575;41121;37,5019095;15,0895121;1
7137;Sudfarmaco;v. N. Bixio 54;2462260841;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;40575;-;37,792038;12,45036;1
7148;PARAFARMACIA PHARMAKON della dott. Giovanna Russo;Via Riggio n. 1;4619920871;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40575;41790;37,63441983;15,16067303;1
7156;Helios di Carpino p. e Mirona Dott.ssa Rosaria snc;Piazza Pretura 7, 8, 9;1471640894;96010;89015;PALAZZOLO ACREIDE;89;SR;SIRACUSA;190;SICILIA;40575;43131;37,0618619;14,9041408;1
7176;parafarmacia Orto Botanico del dott. Franco Faro;via A. Longo 20;2832530873;95125;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40603;-;37,44220831;15,03582932;1
7208;BRUNETTO S.R.L.;V.LE TURATI 104;1693920892;96014;89009;FLORIDIA;89;SR;SIRACUSA;190;SICILIA;40603;-;37,08098456;15,11535358;1
7210;PARAFARMACIA IGEA;VIA PAPA GIOVANNI XXIII n°167;5982110826;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;40603;-;38,07868195;13,51779403;1
7232;multifarma professional srl;via sciarelle 67-67/A;4873320875;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40603;-;37,63441983;15,16067303;1
7249;parafarmacia spina di spina m. g. & c. sas;piazza marinella 30;2418890816;91010;81020;SAN VITO LO CAPO;81;TP;TRAPANI;190;SICILIA;40634;-;38,12391712;12,75897376;1
7275;P&P srl;VIA SEBASTIANO CATANIA N°312;4978840876;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41153;42674;37,51864259;15,05994491;1
7275;PARAFARMACIA SEBASTIANO CATANIA;Via SEBASTIANO CATANIA N312;5368500871;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42675;-;37,51864259;15,05994491;1
7275;ROBERTO ABATE S.P.A;VIA SEBASTIANO CATANIA N°312;4978840876;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40634;41152;37,51864259;15,05994491;1
7283;pharma naturae erboristeria;via galatea,16;1703350833;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40634;41455;37,61292526;15,16754261;1
7287;Parafarmacia Erboristeria Salute e...;Via Francesco Crispi 253;3172060968;98028;83089;SANTA TERESA DI RIVA;83;ME;MESSINA;190;SICILIA;40634;-;37,95709051;15,34563788;1
7294;Parafarmacia Zaffonte.C;via Garibaldi 80;4883380877;95046;87032;PALAGONIA;87;CT;CATANIA;190;SICILIA;40634;43890;37,35045849;14,76768833;1
7305;sanamedical dott.ssa teresa pisani;via Dogali 73;1338700881;97016;88008;POZZALLO;88;RG;RAGUSA;190;SICILIA;40634;-;36,7388349;14,85821744;1
7307;punto farma;---- corso umberto 628;4231100829;90010;82035;FICARAZZI;82;PA;PALERMO;190;SICILIA;42767;-;38,09050485;13,46450945;1
7307;punto farma;corso umberto 628;5901400829;90010;82035;FICARAZZI;82;PA;PALERMO;190;SICILIA;40634;42766;38,09050485;13,46450945;1
7375;Farmapoint di Gaetano Gargano;Via Tibullo, 32-34;5649730826;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;40664;-;38,07619955;13,49707364;1
7405;parafarmacia dott.ssa giardina;via vittorio emanuele,1;2259070841;92023;84010;CAMPOBELLO DI LICATA;84;AG;AGRIGENTO;190;SICILIA;40695;-;37,23679736;13,91855522;1
7423;PARAFARMACIA CARUSO LEONARDA;VIA MADONNA DI FATIMA 164;2270430818;91016;81008;ERICE;81;TP;TRAPANI;190;SICILIA;40695;41425;38,0119388;12,61419424;1
7425;FARMA IMPRESA S.A.S.;VIA DEI CANTIERI 39/C;5678680827;90100;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40695;-;38,13705677;13,36316402;1
7460;NATURGLAIA;VIA ROMA 63;4889340875;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;40695;42735;37,61527015;15,0809919;1
7460;NATURGLAIA;Via ROMA 63;4434330876;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;42736;-;37,61527015;15,0809919;1
7484;PARAFARMACIA KAMARINA;VIA LIVORNO SNC - SCOGLITTI;1477130882;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40725;42855;36,95692426;14,49619784;1
7484;PARAFARMACIA KAMARINA;Via LIVORNO SNC - SCOGLITTI;1477130882;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;42856;-;36,95692426;14,49619784;1
7530;Parafarmacia BenessereBellessere dr Paolo Minacori;Via Atenea 91;2640150849;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;40756;-;37,31095839;13,58128479;1
7533;PARAFARMACIA BIOPHARMA;CORSO UMBERTO I,48;4583110871;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40756;-;37,61651682;15,16677196;1
7540;parafarmacia;via ponte califi 17/b;3151790833;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;40756;41578;38,13272456;15,2274408;1
7592;FARMANOVA DOTT. SAVARINO GIUSEPPE;VIA GERRATANA N.41;1485130882;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;40787;42551;36,85389858;14,82264719;1
7615;L'Angolo della Salute di E.Patti;V.S.Catania 43 b;4845160870;95123;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40787;42004;37,44220831;15,03582932;1
7620;PARAFARMACIA  FERRI  MARIA   ANTONIETTA;Via Vittorio Emanuele III,32;1547630838;98061;83007;BROLO;83;ME;MESSINA;190;SICILIA;40787;41090;38,1564669;14,8260153;1
7647;PARAFARMACIA DON BOSCO SRL;VIA DON BOSCO 116-118;1864040850;93017;85016;SAN CATALDO;85;CL;CALTANISSETTA;190;SICILIA;40817;-;37,49947519;13,92700114;1
7649;OFFICINA ORTOPEDICA BELLOMO;VIA PORTA AGRIGENTO;2540140841;92015;84030;RAFFADALI;84;AG;AGRIGENTO;190;SICILIA;40817;-;37,40228413;13,52938386;1
7652;parafarmacia dott.ssa Di Piazza M.;Via marche ,17;2645580842;92022;84009;CAMMARATA;84;AG;AGRIGENTO;190;SICILIA;43466;43496;37,63052936;13,69455864;1
7652;parafarmacia dott.ssa Di Piazza M.;via marche ,17;2645580842;92022;84009;CAMMARATA;84;AG;AGRIGENTO;190;SICILIA;40817;43465;37,63052936;13,69455864;1
7656;d'agostino maurizio;via umberto 135;4909370878;95129;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40817;-;37,86955497;15,03712923;1
7675;FARMAHOMEOS di Allegra Maria Concetta;Via Domenico Scinà n. 90/2;2292300817;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;40817;-;37,6778705;12,7915383;1
7709;parrino francesca;via aldo moro 7/9;2442560815;91011;81001;ALCAMO;81;TP;TRAPANI;190;SICILIA;40817;42369;37,96384984;12,97409835;1
7727;PARAFARMACIA CITTA' DEI TEMPLI DOTT. ALONGE;VIA FOSSE ARDEATINE, VILLA SETA;2510070846;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;40848;-;37,3110897;13,5765475;1
7737;Parafarmacia D.ssa Laura Fotia;Via P.ssa Mafalda 9C;1052220884;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;40848;42185;36,96394265;14,59410392;1
7769;Healt Point Srl;Via Etnea, 116-124;11277751001;95121;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40848;41243;37,61329663;15,02667227;1
7772;Parafarmacia Buona Salute;via Garibaldi;4732710878;95040;87036;RADDUSA;87;CT;CATANIA;190;SICILIA;40848;-;37,49371948;14,53394414;1
7776;Parafarmacia GIPA FARM srl;via Francesco Crispi 371;1873900854;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;40848;-;37,075088;14,237017;1
7826;Parafarmacia DA.MA;via Strada per Acate 3/B;1490250881;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;40878;-;36,95692426;14,49619784;1
7827;farmarisparmio;via V. Emanuele;4732710878;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;40878;-;37,53277515;14,85595885;1
7828;farmarisparmio;via garibaldi;4732710878;95048;87049;SCORDIA;87;CT;CATANIA;190;SICILIA;40878;-;37,2975689;14,8393735;1
7829;farmarisparmio;via palermo;4732710878;95046;87032;PALAGONIA;87;CT;CATANIA;190;SICILIA;40878;-;37,3316569;14,7435916;1
7834;farmarisparmio;via garibaldi;4732710878;96016;89011;LENTINI;89;SR;SIRACUSA;190;SICILIA;40878;-;37,3317692;14,9169155;1
7835;farmarisparmio;corso delle province;4732710878;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40878;-;37,51576832;15,09785625;1
7836;parafarmacia baldacchino dott.salvatore;via leonarado sciascia 98;2157530847;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;40878;41729;37,32219769;13,56610079;1
7840;Parafarmacia Dr. Bertuccio Giuseppe;Corso S. Vito 57/int 67;4548540873;95030;87024;MASCALUCIA;87;CT;CATANIA;190;SICILIA;40878;-;37,58707398;15,03981319;1
7844;PARAFARMACIA DOTT.SSA CUCUZZA MARIA FLOREANA;VIA VITTORIO EMANUELE, 162;4217690876;95030;87019;GRAVINA DI CATANIA;87;CT;CATANIA;190;SICILIA;40878;-;37,55482101;15,062748;1
7845;PARAFARMACIA DOTT.SSA CUCUZZA MARIA FLOREANA;VIA ETNA, 182;4217690876;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;40878;-;37,57444225;15,07341013;1
7846;PARAFARMACIA DOTT.SSA CUCUZZA MARIA FLOREANA;PIAZZA LUCIA MANGANO;4217690876;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;40878;-;37,57741815;15,09451972;1
7847;PARAFARMACIA DOTT.SSA CUCUZZA MARIA FLOREANA;CORSO SAN VITO;4217690876;95030;87024;MASCALUCIA;87;CT;CATANIA;190;SICILIA;40878;-;37,57470269;15,05724706;1
7849;PARAFARMACIA DOTT. ALONGE RICCARDO;VIA IMERA ,139;2510070846;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;40878;-;37,31836711;13,58051763;1
7850;SALUTE E BENESSERE S.R.L.;Via Salvatore La Rosa, 172/a;2633870841;92021;84003;ARAGONA;84;AG;AGRIGENTO;190;SICILIA;40878;-;37,42045538;13,61218134;1
7851;Centro Commerciale San Giorgio;Via Campobello, 159;5031770877;92027;84021;LICATA;84;AG;AGRIGENTO;190;SICILIA;40878;41274;37,1121577;13,9299185;1
7852;Centro Commerciale I Papiri;Via Necropoli Fusco 1;5031770877;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;40878;41060;37,0711054;15,2674374;1
7853;Centro Sicilia;Località La Tenutella Strada Provinciale 54 Contrada Cubba;5031770877;95045;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40878;41090;37,5080386;15,0828512;1
7858;Benessere snc;corso Vittorio Emanuele 188;1874880857;93017;85016;SAN CATALDO;85;CL;CALTANISSETTA;190;SICILIA;40878;-;37,49947519;13,92700114;1
7877;Parafarmacia Sant'Andrea Sede di Caltanissetta;Viale Trieste n. 226/228;1786130854;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;40878;42674;37,4441251;13,95751097;1
7877;Parafarmacia Sant'Andrea Sede di Caltanissetta;Viale Trieste, 226/228;1786130854;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;42675;42886;37,4441251;13,95751097;1
7882;Parafarmacia della Dottoressa Ruscica Rosy;via Fallica 52;4883750871;95033;87008;BIANCAVILLA;87;CT;CATANIA;190;SICILIA;40878;-;37,63844274;14,87086733;1
7888;Parafarmacia;c/so Matteotti 140;3177450834;98066;83066;PATTI;83;ME;MESSINA;190;SICILIA;40878;-;38,146477;14,969479;1
7896;DOTT. FABIO BRUNO;VIA VITTORIO EMANUELE 235;1135380861;95038;87047;SANTA MARIA DI LICODIA;87;CT;CATANIA;190;SICILIA;40878;43100;37,61378635;14,89472103;1
7896;LA PARAFARMACIA DOTT.SSA NADIA PITTALA';Via VITTORIO EMANUELE 235;3492490838;95038;87047;SANTA MARIA DI LICODIA;87;CT;CATANIA;190;SICILIA;43101;-;37,61378635;14,89472103;1
7939;parafarmacia fontana;via archi 39;2283000814;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;40909;-;38,02515835;12,5335475;1
7943;C.O.S. di Grasso Salvatore;via Maccarrone, 11/c;2694890878;95014;87017;GIARRE;87;CT;CATANIA;190;SICILIA;40909;-;37,72524465;15,19452665;1
7944;ARKIPHARM SRL;VIA TRIPOLITANIA, 30;4503270870;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40909;-;37,51903044;15,09356892;1
7945;FARMEDI SRL;CORSO SAVOIA, 28;4905510873;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;40909;42704;37,62127527;15,16259875;1
7954;Parafarmacia;Corso della Libertà 112;2930000837;98043;83076;ROMETTA;83;ME;MESSINA;190;SICILIA;40909;-;38,23213858;15,40845528;1
7961;2C Pharma sas di Contartese Giuseppe & c;Via med. d'oro L. Cutugno N56;3174590830;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;42887;43069;38,13272456;15,2274408;1
7961;2C Pharma sas di Contartese Giuseppe & c;via med. d'oro L. Cutugno N°56;3174590830;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;40909;42886;38,13272456;15,2274408;1
7967;Parafarmacia della dott.ssa Castrogiovanni;via Gramsci 21;1738300894;96013;89006;CARLENTINI;89;SR;SIRACUSA;190;SICILIA;40909;-;37,29649421;15,00776794;1
7970;FLACCOMIO GIOVANNI;VIA KENNEDY N. 3, 5, 7;425960838;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;40909;-;38,13272456;15,2274408;1
7974;La Parafarmacia;Via Giorgio La Pira n. 21/23;1487880880;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;40969;-;36,8246606;14,5263254;1
7974;Merkant S.r.l.;Via Giorgio La Pira n. 21/23;1487880880;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;40909;40968;36,8246606;14,5263254;1
7988;Parafarmacia Biocenter srl;ctr. Filippello zona industriale artigianale;3168700833;98069;83095;SINAGRA;83;ME;MESSINA;190;SICILIA;40909;-;38,08264519;14,84954623;1
7990;tribuna pharma di tribuna vincenza;via sant'elia 97/f;4602860829;90017;82067;SANTA FLAVIA;82;PA;PALERMO;190;SICILIA;40909;-;38,09160594;13,53836863;1
7991;SANFILIPPO FARMACEUTICI SRL;VIA ALDO MORO ANG. VIA GIUGA;1660470897;96019;89016;ROSOLINI;89;SR;SIRACUSA;190;SICILIA;40909;-;36,82424;14,947792;1
8001;parafarmacia D'Annunzio;via Gabriele D'Annunzio 128;4508140870;95126;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40940;41943;37,39249265;14,37221802;1
8014;Le tre nature di Tripoli dr.ssa Elisa;via g.ppe Lo Bue 61;6060820823;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;40940;42063;38,07619955;13,49707364;1
8019;Parafarmacia della Dott.ssa Valvo Erika;Via San Giovanni 23;1737120897;96010;89012;MELILLI;89;SR;SIRACUSA;190;SICILIA;40940;-;37,21094156;15,09948545;1
8022;Farmavita di Chianello Mary;Corso Calatafimi, 979b;6066650828;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40940;-;38,10305774;13,33033886;1
8080;FARMA BRUSCE' DI TINNIRELLO VALENTINA JENNIFER;Via Ettore Fieramosca, 230;1603020882;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;42339;-;36,90707175;14,66410005;1
