Anno;Codice Regione;Codice Azienda;Codice struttura;Tipo assistenza erogata;Descrizione tipo assistenza erogata;Denominazione struttura;Partita IVA;Indirizzo;Codice Comune;CAP;E-mail;Sito web;Prefisso;Telefono;Prefisso fax;Numero fax;Tipo struttura;Tipo struttura di ricovero;Codice struttura di ricovero;Denominazione struttura di ricovero;Mesi di funzionamento;Tipo rapporto con il S.S.N.;Titolare della convenzione;Presenza Apparecchiature;Anno apertura;Mese apertura;Anno chiusura;Mese chiusura;Giorni settimanali di apertura;Ore settimanali di apertura;Data aggiornamento;
2018;190;203;407600;S03;ATTIVITA' DI LABORATORIO;HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA;288060874;VIA VITTORIO EMANUELE DA BORMIDA 64;87015;95126;salvina.scire@ccocatania.it;www.ccocatania.it;95;7339000;95;336989;AMBULATORIO E LABORATORIO;5;190519;HUMANITAS CENTRO CATANESE DI ONCOLOGIA;12;2;3;S;1968;5;;;5;30;20180102;
2018;190;203;408000;S03;ATTIVITA' DI LABORATORIO;ASSOCIAZIONE CITODIAGNOSTICA;856470877;V.LE CASTAGNOLA 9 INT. 7;87015;95121;citodiagnostica@gmail.com;;95;572779;95;572779;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1982;11;;;6;34;20180102;
2018;190;203;408400;S01;ATTIVITA' CLINICA;Clinica della Visione s.r.l.;4651240873;Via Pola 43/O;87015;95127;poliambulatorio@gmail.com;;95;388862;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;10;;;3;15;20180126;
2018;190;203;408500;S01;ATTIVITA' CLINICA;STUDIO DERMATOLOGICO del DOTT. CUTURI FILIPPO & C. s.a.s.;5021780878;VIA CERVIGNANO 47;87015;95129;filippo.cuturi@gmail.com;;95;381772;95;3787393;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1982;1;;;4;30;20180102;
2018;190;203;408600;S03;ATTIVITA' DI LABORATORIO;C.A.T.A. SRL;579940875;VIALE MARIO RAPISARDI 420;87015;95122;analisicata@gmail.com;www.analisicata.com;95;355888;95;355888;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1998;12;;;6;40;20180102;
2018;190;203;408800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CLINICAL ISOTOPIC MEDICAL CENTER s.r.l.;1243480876;PIAZZA STESICORO n. 8;87015;95124;maedicasrl@tiscali.it;;95;325642;95;310125;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1991;1;;;6;39;20180102;
2018;190;203;408900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RADIOLOGIA 'ENZO DE LUCA' S.R.L.;497670877;VIA ANDRONE 38;87015;95124;radiologiadeluca@tiscali.it;www.radiologiadeluca.it;95;317575;95;317575;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1954;1;;;5;50;20180102;
2018;190;203;409100;S01;ATTIVITA' CLINICA;CHECK-UP CATANIA PROF. GIOVANNI DIENE s.r.l.;3833210879;VIA LAVAGGI 28;87015;95123;gdiene@alice.it;www.cardiologiacheck-upcatania.com;95;445800;95;7280315;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2001;4;;;5;40;20180102;
2018;190;203;409100;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CHECK-UP CATANIA PROF. GIOVANNI DIENE s.r.l.;3833210879;VIA LAVAGGI 28;87015;95123;gdiene@alice.it;www.cardiologiacheck-upcatania.com;95;445800;95;7280315;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2001;4;;;5;40;20180102;
2018;190;203;409200;S01;ATTIVITA' CLINICA;DIECI DECIMI di Giancarlo Bannò s.r.l.;3784340873;VIA CESARE VIVANTE 1/3;87015;95123;giancarlobanno@gmail.com;studiooculisticodiecidecimi.it;95;436155;95;430014;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;2;;;5;38;20180102;
2018;190;203;409300;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO BASILE Pietro s.a.s. Radiologia e Terapia Fisica;3597010879;VIA S. NICOLO' AL BORGO 122;87015;95125;;;95;439145;95;439145;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;36;20180102;
2018;190;203;409400;S01;ATTIVITA' CLINICA;CENTRO MEDICO FISIOTERAPICO ORIS CAV. G. MALTESE E FIGLI SRL;3609990878;VIA TORINO 73 INT. 7/A;87015;95128;info@centromedicooris.it;"www.centromedicooris;it";95;505462;95;505462;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1986;5;;;5;50;20180102;
2018;190;203;409600;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI CATALDI s.r.l.;3858860871;VIA AMMIRAGLIO CARACCIOLO 6;87015;95123;laboratorio.cataldi@libero.it;www.laboratoriocataldi.it;95;356500;95;356500;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1970;7;;;6;36;20180102;
2018;190;203;409700;S03;ATTIVITA' DI LABORATORIO;CENTRO ANALISI DOTT. FAMA' NATALE;1976880870;CORSO INDIPENDENZA 14;87015;95122;centroanalisifama@alice.it;;95;202360;;;AMBULATORIO E LABORATORIO;;;;3;2;1;S;1985;2;2018;3;6;35;20180102;
2018;190;203;409900;S01;ATTIVITA' CLINICA;STUDIO DI DERMATOLOGIA E VENEREOLOGIA DOTT. Gueli giuseppe s.r.l.;4380830879;VIA BRUCA 8;87015;95128;giuseppe.gueli137@gmail.com;;95;444244;95;509289;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1982;5;;;5;40;20180102;
2018;190;203;410000;S03;ATTIVITA' DI LABORATORIO;SALUS sas - LABORATORIO ANALISI CLINICHE di Romano Francesca E. & CO;4079720878;VIALE M.RAPISARDI 224;87015;95123;labosalus@libero.it;;95;350455;95;350455;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;12;;;6;37;20180102;
2018;190;203;410500;S01;ATTIVITA' CLINICA;STUDIO MEDICO DEL DOTT. ZAGNI GIOVANNI S.S.;4359180876;VIA FICARAZZI 19;87015;95123;fachi@tiscali.it;;95;501324;95;7280806;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1986;5;;;5;21;20180102;
2018;190;203;411400;S03;ATTIVITA' DI LABORATORIO;ANALAB LABORATORIO ANALISI DELLA DOTT.SSA G. GIUSINO SRL;3657370874;LARGO BORDIGHERA 52/49;87015;95127;info@analab.it;www.analab.it;95;7221551;95;7221551;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;10;;;6;55;20180102;
2018;190;203;411800;S01;ATTIVITA' CLINICA;CENTRO ODONTOIATRICO MEDITERRANEO s.r.l.;3584420875;PIAZZA A. LINCOLN 2;87015;95128;comsrl@gmail.com;;95;448560;95;448560;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;10;;;5;40;20180102;
2018;190;203;411900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RADIOLOGIA Dott. Carmelo Raciti s.r.l.;3794920879;PIAZZA M. BUONARROTI 22;87015;95126;info@carmeloracitimedicoradiologo.it;www.carmeloracitimedicoradiologo.it;95;444706;95;436384;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1974;1;;;6;56;20180329;
2018;190;203;412200;S01;ATTIVITA' CLINICA;FYSIO SPORT srl;4581090877;CORSO DELLE PROVINCE 116;87015;95127;vincenzogiarrusso@hotmail.it;;95;506530;95;506530;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1984;3;;;5;40;20180102;
2018;190;203;412600;S01;ATTIVITA' CLINICA;CENTRO MEDICO ETNEA della dott.ssa Licciardello Bianca R. & C.s.n.c.;3651480877;VIA ETNEA 684;87015;95128;biancalicciardello@hotmail.com;www.centromedicoetneadocvadis.it;95;435294;95;435294;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1980;10;;;5;25;20180102;
2018;190;203;412700;S01;ATTIVITA' CLINICA;OTO 3 S.A.S. dott.ssa Luca A. Maria;4614020875;VIA CIMAROSA 10;87015;95125;lucaannamaria@virgilio.it;;95;7150087;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1988;1;;;4;26;20180102;
2018;190;203;412900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;RADIODIAGNOSTICA ANTONELLA D'ANGELO s.r.l.;3584030872;VIA G. D'ANNUNZIO 125;87015;95127;radiologiadangelosas@tin.it;;95;375017;95;375212;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;12;;;5;30;20180102;
2018;190;203;413200;S01;ATTIVITA' CLINICA;GINECOGEN DEL DOTT. GENNARO GIANCARLO E C S.A.S;4647540873;VIA PRINCIPE NICOLA 16;87015;95127;;;95;370453;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;5;40;20180102;
2018;190;203;413500;S01;ATTIVITA' CLINICA;STUDIO DENTISTICO DOTT.ssa Francesca Scala e C. s.a.s.;4862910876;PIAZZA A. LINCOLN N.19;87015;95128;francescascala@pec.ordinemedct.it;www.scalafrancesca.it;95;439198;95;439198;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1986;6;;;5;32;20180329;
2018;190;203;413700;S01;ATTIVITA' CLINICA;CUORE SANO DELLA DOTT.SSA LA MANTIA ROSALIA S.R.L.;3887750879;"Via Damiano Chiesa; 12";87015;95123;rosalia.lamantia@alice.it;cuore.sano@pec.it;95;239801;95;362356;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1985;11;;;6;48;20180130;
2018;190;203;413700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CUORE SANO DELLA DOTT.SSA LA MANTIA ROSALIA S.R.L.;3887750879;"Via Damiano Chiesa; 12";87015;95123;rosalia.lamantia@alice.it;cuore.sano@pec.it;95;239801;95;362356;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1985;11;;;6;48;20180130;
2018;190;203;414600;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI EUROPA DI LENTINI MARIA TERESA & C. SAS;3620090872;VIA DUCA DEGLI ABRUZZI 67/G;87015;95127;lpminniti@virgilio.it;www.Laboratorioanalisieuropa.it;95;370220;95;388538;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;4;;;6;32;20180102;
2018;190;203;414700;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI CLINICHE S.EUPLIO DELLA DOTT.SSA MARIA CICERONE & C. SAS;3777090873;VIA S. EUPLIO 13;87015;95124;;;95;312172;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1975;7;;;6;31;20180102;
2018;190;203;414900;S01;ATTIVITA' CLINICA;CENTRO CARDIODIAGNOSTICO CHECK UP della DOTT.ssa LUNA ALESSANDRA s.r.l.;3614820870;VIALE LIBERTA' 235;87015;95129;cardiologialuna@hotmail.it;www.cardiologialuna.it;95;533301;95;532049;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1975;5;;;5;42;20180329;
2018;190;203;414900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO CARDIODIAGNOSTICO CHECK UP della DOTT.ssa LUNA ALESSANDRA s.r.l.;3614820870;VIALE LIBERTA' 235;87015;95129;cardiologialuna@hotmail.it;www.cardiologialuna.it;95;533301;95;532049;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1975;5;;;5;42;20180329;
2018;190;203;415300;S01;ATTIVITA' CLINICA;MARCOCCIO S.R.L.;3508450875;VIA UMBERTO 121;87015;95129;marcocciosrl@alice.it;wwwmarcocciosrl.it;95;316543;95;316543;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1973;6;;;5;60;20180102;
2018;190;203;415700;S01;ATTIVITA' CLINICA;DIAGNOSTICA GINECOLOGICA del DOTT. GIOVANNI MIGNEMI & C.s.a.s.;4992970873;VIA TRIESTE 25;87015;95127;giovannimignemi@libero.it;www.mignemidottgiovanni.it;95;375354;95;375354;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;5;32;20180102;
2018;190;203;415700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;DIAGNOSTICA GINECOLOGICA del DOTT. GIOVANNI MIGNEMI & C.s.a.s.;4992970873;VIA TRIESTE 25;87015;95127;giovannimignemi@libero.it;www.mignemidottgiovanni.it;95;375354;95;375354;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;5;32;20180102;
2018;190;203;416400;S03;ATTIVITA' DI LABORATORIO;POLILAB S.r.l.;862790870;VIA ETNEA 509;87015;95126;polilab@tiscali.it;;95;447413;95;447413;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;10;;;6;40;20180102;
2018;190;203;416700;S01;ATTIVITA' CLINICA;DIAGNOSTICA CARDIOVASCOLARE DEL DOTT. S. GIBIINO s.r.l.;3816600872;Via GUARDIA della CARVANA n.4;87015;95128;cardiologo.gib@gmail.com;www.diagnosticacardiovascolare.it;95;551859;95;430701;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1984;3;;;6;60;20180329;
2018;190;203;416700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;DIAGNOSTICA CARDIOVASCOLARE DEL DOTT. S. GIBIINO s.r.l.;3816600872;Via GUARDIA della CARVANA n.4;87015;95128;cardiologo.gib@gmail.com;www.diagnosticacardiovascolare.it;95;551859;95;430701;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1984;3;;;6;60;20180329;
2018;190;203;417000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RADIOLOGIA PROF. M. SCACCIANOCE SRL;3561790878;VIA LAGO DI NICITO 71;87015;95124;studioscaccianoce@libero.it;;95;327823;95;327847;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1954;6;;;6;44;20180102;
2018;190;203;417100;S01;ATTIVITA' CLINICA;DIAGNOSTICA NEUROLOGICA DEL DOTT. ALFIO SCIACCA srl;3836430870;VIA NAPOLI 51 - 49/A -47;87015;95127;;;95;437734;95;433230;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;6;60;20180102;
2018;190;203;417500;S01;ATTIVITA' CLINICA;SANICAM CATANIA Amb. Polispecialistico s.p.a.;287870877;VIA PASUBIO 15;87015;95127;amministrazione@sanicamcatania.it;;95;372149;95;7110992;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;11;;;5;40;20180102;
2018;190;203;417500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;SANICAM CATANIA Amb. Polispecialistico s.p.a.;287870877;VIA PASUBIO 15;87015;95127;amministrazione@sanicamcatania.it;;95;372149;95;7110992;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;11;;;5;40;20180102;
2018;190;203;417800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;REM RADIOTERAPIA s.r.l. Catania;279620878;Via Muscatello 21/23 (sede legale S.Paola n. 18);87015;95125;rem@grupposamed.com;www.grupposamed.com;95;447828;95;446558;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20190225;
2018;190;203;417801;S01;ATTIVITA' CLINICA;REM RADIOTERAPIA s.r.l. Viagrande;279620878;Via Penninazzo n.11 Viagrande (sede legale S.Paola n.18 Catania);87053;95029;rem@grupposamed.com;www.grupposamed.com;95;7895000;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2018;1;;;5;40;20190225;
2018;190;203;417801;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;REM RADIOTERAPIA s.r.l. Viagrande;279620878;Via Penninazzo n.11 Viagrande (sede legale S.Paola n.18 Catania);87053;95029;rem@grupposamed.com;www.grupposamed.com;95;7895000;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2018;1;;;5;35;20190225;
2018;190;203;418100;S01;ATTIVITA' CLINICA;DOTT. ALESSANDRO TRICOMI & C. SNC;3931270874;VIA TORINO 66;87015;95128;segreteriatricomi@tiscali.it;studiomedico.dott.alessandrotricomi@pec.it;95;439793;95;439793;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1988;5;;;5;40;20180329;
2018;190;203;418400;S01;ATTIVITA' CLINICA;DERMATOLOGICA del DOTT. Francesco Zappalà s.r.l.;4283190876;VIA OLIVETO SCAMMACCA 25/A;87015;95127;segreteria.dermatologica.ct@gmail.com;www.dermatologicazappala.it;95;506365;95;7164673;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1980;10;;;4;20;20180329;
2018;190;203;418800;S03;ATTIVITA' DI LABORATORIO;LAB.AN.CLIN. DR.SSA GIANNETTO & C. s.a.s.;4041270879;VIA UMBERTO 179/B;87016;95013;dr.giannetto@tiscali.it;;95;7762825;95;7762825;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;1;;;6;32;20180102;
2018;190;203;418900;S01;ATTIVITA' CLINICA;CENTRO DI CARDIOANGIOLOGIA DI OLIVERI NELLA MARIA & C. s.a.s.;4288180872;VIA UMBERTO 217;87016;95013;dr.oliveri@tiscali.it;;95;646226;95;646226;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;7;;;3;3;20180102;
2018;190;203;418900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO DI CARDIOANGIOLOGIA DI OLIVERI NELLA MARIA & C. s.a.s.;4288180872;VIA UMBERTO 217;87016;95013;dr.oliveri@tiscali.it;;95;646226;95;646226;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;7;;;4;20;20180102;
2018;190;203;419000;S01;ATTIVITA' CLINICA;CENTRO DI EPATOGASTROENTEROLOGIA E NUTRIZIONE SAS DR DI BELLA & C;4288190871;VIALE LIBERTA' 85;87017;95014;info@studiodibella.net;www.studiodibella.net;95;7794666;95;7794666;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;12;;;1;4;20180102;
2018;190;203;419000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO DI EPATOGASTROENTEROLOGIA E NUTRIZIONE SAS DR DI BELLA & C;4288190871;VIALE LIBERTA' 85;87017;95014;info@studiodibella.net;www.studiodibella.net;95;7794666;95;7794666;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;12;;;4;24;20180102;
2018;190;203;419100;S01;ATTIVITA' CLINICA;AMBULATORIO ODONTOIATRICO DEL DR. SALVATORE CALDACI & C. S.A.S.;4297640874;VIALE DELLE PROVINCE 68;87017;95014;caldacisalvo@hotmail.it;;95;7796165;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1987;1;;;5;34;20180102;
2018;190;203;419200;S01;ATTIVITA' CLINICA;STUDIO DI ODONTOIATRIA DELLA DOTT.SSA FLORESTA MARIA & C. S.A.S;4509500874;VIA CALDERAI 39/41;87017;95014;mariafloresta61@gmail.com.;;95;7792550;95;7792550;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;1;;;4;35;20180102;
2018;190;203;419600;S01;ATTIVITA' CLINICA;DR. ANTONIO PADUA;1311690877;Corso Sicilia 119;87017;95014;antoniopadua55@gmail.com;;95;7791020;;;AMBULATORIO E LABORATORIO;;;;12;2;1;N;1995;2;;;5;20;20180102;
2018;190;203;419700;S03;ATTIVITA' DI LABORATORIO;LAB.AN.CLIN.DR. GIUSEPPE PANEBIANCO & C. S.A.S.;3599020876;VIA L. PIRANDELLO 72;87017;95014;;;95;932007;95;932007;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1980;10;;;5;32;20180102;
2018;190;203;419800;S01;ATTIVITA' CLINICA;CARDIOANGIOLOGIA DR. FRANCESCO PATANE' S.R.L;3832010874;CORSO LOMBARDIA 129;87017;95014;fr.patane@tiscali.it;cardioangiologia@pec.it;95;935407;95;935407;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20180102;
2018;190;203;419800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CARDIOANGIOLOGIA DR. FRANCESCO PATANE' S.R.L;3832010874;CORSO LOMBARDIA 129;87017;95014;fr.patane@tiscali.it;cardioangiologia@pec.it;95;935407;95;935407;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20180102;
2018;190;203;419900;S03;ATTIVITA' DI LABORATORIO;BIO NOVE LAB. AN. BIOL. DOTT. NOVELLINI & C.;3715910877;VIA A. MUSCO 1;87017;95014;bio.nove@alice.it;;95;933080;95;933080;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1973;8;;;6;27;20180110;
2018;190;203;420400;S01;ATTIVITA' CLINICA;STUDIO OCULISTICO DI MAITA EPIFANIO & SAS;4623800879;VIA SOLFERINO N 275-277;87018;95042;studiodimaitaconvenzionato@gmail.com;;933;942188;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;1;;;5;34;20180126;
2018;190;203;420400;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO OCULISTICO DI MAITA EPIFANIO & SAS;4623800879;VIA SOLFERINO N 275-277;87018;95042;studiodimaitaconvenzionato@gmail.com;;933;942188;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;1;;;1;8;20180126;
2018;190;203;420500;S01;ATTIVITA' CLINICA;AMB. ODONT. ASS. DOTT. VENTURA LIVIO E MICHELE;4885960874;VIA RAFFAELE FAILLA 5;87018;95042;michelevent@tiscali.it;;933;946790;933;936670;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;36;20180102;
2018;190;203;420600;S01;ATTIVITA' CLINICA;CENTRO ODONTOIATRICO DELLA DOTT.SSA AMATO ROSARIA & C. SNC;4271660872;VIA EMANUELE CUTORE 48;87019;95030;;;95;394739;95;394739;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;30;20180102;
2018;190;203;420700;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI BIOKEMETRON;1154230872;VIA BELLINI 55;87045;95030;biokemetron@tin.it;;95;7252426;95;7252895;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;35;20180102;
2018;190;203;420900;S01;ATTIVITA' CLINICA;STUDIO CARDIODIAGNOSTICO DELLA DOTT.SSA DI MAIUTA GISELLA & C. SAS;4118010877;VIA L. SCIASCIA 2;87019;95030;gisella.dimaiuta@tiscali.it;;95;7255218;95;7255218;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;24;20180102;
2018;190;203;420900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO CARDIODIAGNOSTICO DELLA DOTT.SSA DI MAIUTA GISELLA & C. SAS;4118010877;VIA L. SCIASCIA 2;87019;95030;gisella.dimaiuta@tiscali.it;;95;7255218;95;7255218;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;24;20180102;
2018;190;203;421000;S03;ATTIVITA' DI LABORATORIO;BIOANALISI SAS DR.DI PRIMA ANGELO;3847830878;VIA A. GRAMSCI 62;87019;95030;bioanalisi@gmail.com;www.bio-analisi.it;95;7252211;95;7252211;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;46;20180117;
2018;190;203;421100;S01;ATTIVITA' CLINICA;DOTT. D'ALPA FRANCESCO;5104950877;VIA GRAMSCI 152;87019;95030;franco@neuroweb.it;;95;7253259;95;7254473;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;6;40;20180102;
2018;190;203;421300;S03;ATTIVITA' DI LABORATORIO;CENTRO ANALISI GRAVINA DI SQUILLACI MG & C. SNC;1780050876;VIA ETNEA 263;87019;95030;centroanalisi.gravina@gmail.com;;95;394535;95;7441769;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1986;7;;;6;45;20180117;
2018;190;203;421500;S03;ATTIVITA' DI LABORATORIO;LAB. ANAL. CLIN. E BATTERIOLOGICHE DR. PENNISI F.s.r.l.;4194850873;PIAZZA DUOMO 13;87023;95016;fran.pennisi@tiscali.it;;95;7701041;95;7701041;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1984;11;;;6;31;20180102;
2018;190;203;421600;S03;ATTIVITA' DI LABORATORIO;LABOR. ANALISI CLINICHE DEL DR. SPADARO GIUSEPPE & C. s.a.s.;4559640877;VIA GARIBALDI 26;87023;95016;spadgius@tiscali.it;;95;966705;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1983;5;;;6;36;20180102;
2018;190;203;422100;S03;ATTIVITA' DI LABORATORIO;ANALISI CLINICHE DOTT.SSA TORNELLO E SCIACCHITANO società semplice;3845700875;CORSO S. VITO 5;87024;95030;lab.analisicliniche@gmail.com;www.laboratoriomascalucia.com;95;7273147;95;2263761;AMBULATORIO E LABORATORIO;;;;2;2;2;S;1996;1;2018;3;6;35;20180117;
2018;190;203;422800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RADIOLOGIA DR. ANDREA FERRERI & C S.A.S;3841460870;VIA S. NICOLO' 340;87029;95045;andreaferreri@alice.it;;95;461748;95;461748;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;6;;;5;30;20180102;
2018;190;203;423600;S01;ATTIVITA' CLINICA;DIABETOLOGICA DR. ARCORIA DOMENICO SAS;4395600879;VIA BATTIATI 2;87033;95047;;;95;851101;95;621023;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1988;9;;;5;38;20180102;
2018;190;203;423800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;SOCIETA' X-RAY DIAGNOSTICA PER IMMAGINI S.N.C.;3978470874;VIALE DON ORIONE 1;87033;95047;xraysnc@virgilio.it;;95;851559;95;845766;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1983;1;;;5;50;20180102;
2018;190;203;423900;S01;ATTIVITA' CLINICA;SOCIETA' DIAGNOSTICA CARDIOVASCOLARE DR. DATO ACHILLE;3830870873;VIA DELLA LIBERTA' N. 94;87033;95047;achilledato@gmail.it;;95;841188;95;7977092;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;5;55;20180201;
2018;190;203;423900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;SOCIETA' DIAGNOSTICA CARDIOVASCOLARE DR. DATO ACHILLE;3830870873;VIA DELLA LIBERTA' N. 94;87033;95047;achilledato@gmail.it;;95;841188;95;7977092;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1988;9;;;5;55;20180201;
2018;190;203;424000;S03;ATTIVITA' DI LABORATORIO;SOCIETA'LAB. ANALISI DR.SSA GUGLIELMINO CARMELA;3547170872;PIAZZA VITTORIO VENETO 18;87033;95047;guglielminocarmela@hotmail.com;;95;622521;95;422521;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1983;1;;;6;34;20180102;
2018;190;203;424200;S01;ATTIVITA' CLINICA;DR.MUSUMARRA GIUSEPPE;2449820873;VIA G.B. NICOLOSI 113;87033;95047;;;95;854351;95;854351;AMBULATORIO E LABORATORIO;;;;12;2;1;N;1988;9;;;5;23;20180102;
2018;190;203;424300;S03;ATTIVITA' DI LABORATORIO;SOCIETA' LAB. ANALISI DR. PEDALINO SALVATORE;1214400879;VIA CANONICO RENNA n. 28;87033;95047;cutore.lab@alice.it;;95;858000;95;858000;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1983;1;;;6;40;20180102;
2018;190;203;424400;S03;ATTIVITA' DI LABORATORIO;SOCIETA' LAB.ANALISI DR. PERGOLIZZI GIUSEPPE;3570870877;VIA EMANUELE BELLIA 128;87033;95047;pergolizzi1930@tiscali.it;;95;842890;95;842890;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1983;1;;;6;48;20180102;
